tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
allen	allen	alle	PIAT	PRO.Indef.Attr.-.Dat.Pl.Neut	no	-	-	-	-	-
andern	anderen	ander	ADJA	PRO.Indef.Subst.-.Dat.Sg.Masc	no	-	-	-	-	-
Friedrichs	Friedrichs	Friedrichs	NE	N.Name.Nom.Sg.*	no	-	-	-	-	-
III	III	iii	CARD	CARD	yes	-	-	-	-	-
Beziehungen	Beziehungen	Beziehung	NN	N.Reg.Acc.Pl.Fem	yes	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
Italien	Italien	Italien	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
vermittelte	vermittelte	vermitteln	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
Enea	Enea	Enea	NE	N.Name.Nom.Sg.Masc	no	reported.writing.3	-	speaker.3	-	-
Silvio	Silvio	Silvio	NE	N.Name.Nom.Sg.Masc	no	reported.writing.3	-	speaker.3	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.3	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	reported.writing.3	-	-	-	-
dessen	dessen	die	PDS	PRO.Dem.Subst.-.Gen.Sg.Masc	no	reported.writing.3	-	-	-	-
Aufenthalt	Aufenthalt	Aufenthalt	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.3	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.writing.3	-	-	-	-
Siena	Siena	Siena	NE	N.Name.Dat.Sg.Neut	no	reported.writing.3	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.3	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.writing.3	-	-	-	-
Rolle	Rolle	Rolle	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.3	-	-	-	-
die	die	d	ART	PRO.Dem.Subst.-.Acc.Pl.*	no	reported.writing.3	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.writing.3	-	-	-	-
selbst	selbst	selbst	ADV	ADV	no	reported.writing.3	-	-	-	-
dabei	dabei	dabei	PAV	PROADV.Dem	no	reported.writing.3	-	-	-	-
gespielt	gespielt	spielen	VVPP	VPP.Full.Psp	no	reported.writing.3	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.3	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.writing.3	-	-	-	-
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	reported.writing.3	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.3	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	reported.writing.3	-	-	-	-
Kaisers	Kaisers	Kaiser	NN	N.Reg.Gen.Sg.Masc	no	reported.writing.3	-	-	-	-
ausführlich	ausführlich	ausführlich	ADJD	ADJD.Pos	no	reported.writing.3	-	-	-	-
geschildert	geschildert	schildern	VVPP	VPP.Full.Psp	no	reported.writing.3	-	-	intexpr.3	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ferdinand	Ferdinand	Ferdinand	NE	N.Name.Nom.Sg.Masc	no	-	-	speaker.4	-	-
Gregorovius	Gregorovius	Gregorovius	NE	N.Name.Nom.Sg.Masc	no	-	-	speaker.4	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
neuerdings	neuerdings	neuerdings	ADV	ADV	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
siebenten	siebenten	siebent	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Bande	Bande	Bande	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
Roms	Roms	Roms	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Mittelalter	Mittelalter	Mittelalter	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
andere	andere	ander	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Schilderungen	Schilderungen	Schilderung	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	-	-	-	-	-
ansprechenden	ansprechenden	ansprechend	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Darstellung	Darstellung	Darstellung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.4	-	-	intexpr.4	-
benutzt	benutzt	benutzen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	-	-	-	-	-
Bildniß	Bildnis	Bildnis	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
Eleonorens	Eleonorens	Eleonorens	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	wie	wie	PWAV	PROADV.Inter	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Ambraser	Ambraser	ambraser	ADJA	ADJA.Pos.*.*.*	no	-	-	-	-	-
Sammlung	Sammlung	Sammelung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
sieht	sieht	sehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
reichem	reichem	reich	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Gewande	Gewande	Gewand	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Krone	Krone	Krone	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Haupte	Haupte	Haupt	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Rechten	Rechten	Rechte	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Lilienstengel	Lilienstengel	Lilienstengel	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
haltend	haltend	halten	VVPP	ADJD.Pos	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Linke	Linke	Linke	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	-	-	-	-	-
Buch	Buch	Buch	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
gelegt	gelegt	legen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
--	--	--	$(	FM	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	-	-	-	-	-
Bildniß	Bildnis	Bildnis	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
derselben	derselben	dieselbe	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	-	-	-	-	-
Sammlung	Sammlung	Sammelung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
befindlichen	befindlichen	befindlich	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
ihres	ihres	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	-	-	-	-	-
Gemahls	Gemahls	Gemahl	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
starken	starken	stark	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Contrast	Kontrast	Kontrast	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
bildet	bildet	bilden	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
--	--	--	$(	N.Name.Nom.Sg.*	no	-	-	-	-	-
rechtfertigt	rechtfertigt	rechtfertigen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Lob	Lob	Lob	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
ihrer	ihrer	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Schönheit	Schönheit	Schönheit	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
portugiesische	portugiesische	portugiesisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Königstochter	Königstochter	Königstochter	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Hafen	Hafen	Hafen	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
Talamone	Talamone	Talamone	NE	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Maremmenküste	Maremmenküste	Maremmenküste	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
landen	landen	landen	VVINF	VINF.Full.-	no	-	-	-	-	-
sollen	sollen	sollen	VMFIN	VFIN.Mod.3.Pl.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Republik	Republik	Republik	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
Siena	Siena	Siena	NE	N.Name.Nom.Sg.Neut	no	-	-	speaker.5	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Empfang	Empfang	Empfang	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
daselbst	daselbst	daselbst	PAV	ADV	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
ansehnliche	ansehnliche	ansehnlich	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Summe	Summe	Summe	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
500	500	500	CARD	CARD	no	-	-	-	-	-
Goldgulden	Goldgulden	Goldgulden	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
ausgesetzt	ausgesetzt	aussetzen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
überdieß	überdies	überdies	ADV	ADV	no	-	-	-	-	-
300	300	300	CARD	CARD	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Herrichtung	Herrichtung	Herrichtung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
Localitäten	Lokalitäten	Lokalität	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
:	:	:	$.	SYM.Pun.Colon	no	-	-	-	-	-
„	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.speech writing.5	-	-	-	-
pro	pro	pro	FM.la	APPR.Pro	yes	direct.speech writing.5	-	-	-	-
reficiendo	reficiendo	reficiendo	FM.la	FM	no	direct.speech writing.5	-	-	-	-
domos	domos	domos	FM.la	FM	no	direct.speech writing.5	-	-	-	-
in	in	in	FM.la	FM	no	direct.speech writing.5	-	-	-	-
Talamone	Talamone	talamone	FM.la	FM	no	direct.speech writing.5	-	-	-	-
ut	ut	ut	FM.la	FM	no	direct.speech writing.5	-	-	-	-
in	in	in	FM.la	APPR.In	no	direct.speech writing.5	-	-	-	-
illis	illis	illis	FM.la	FM	no	direct.speech writing.5	-	-	-	-
imperatrix	imperatrix	imperatrix	FM.la	FM	no	direct.speech writing.5	-	-	-	-
valeat	valeat	valeat	FM.la	FM	no	direct.speech writing.5	-	-	-	-
receptari	receptari	receptari	FM.la	FM	no	direct.speech writing.5	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	yes	direct.speech writing.5	-	-	-	-
“	&quot;	&quot;	$(	FM	no	direct.speech writing.5	-	-	-	-
(	(	(	$(	SYM.Paren.Left	yes	-	-	-	-	-
Auch	Auch	auch	ADV	ADV	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	-	-	-	-	-
Beweis	Beweis	Beweis	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
Jtalien	Italien	Italien	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Kaisertitel	Kaisertitel	Kaisertitel	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
mehr	mehr	mehr	ADV	ADV	no	-	-	-	-	-
streng	streng	streng	ADJD	ADJD.Pos	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Krönung	Krönung	Krönung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
gebunden	gebunden	binden	VVPP	VPP.Full.Psp	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
lange	lange	lange	ADV	ADV	no	-	-	-	-	-
bevor	bevor	bevor	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
Eleonorens	Eleonorens	Eleonorens	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
Sohn	Sohn	Sohn	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Maximilian	Maximilian	Maximilian	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	-	-	-	-	-
officiell	offiziell	offiziell	ADJD	ADJD.Pos	no	-	-	-	-	-
annahm	annahm	annehmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
)	)	)	$(	SYM.Paren.Right	yes	-	-	-	-	-
Wie	Wie	wie	PWAV	PROADV.Inter	no	-	-	-	-	-
lange	lange	lange	ADV	ADV	no	-	-	-	-	-
Enea	Enea	Enea	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Silvio	Silvio	Silvio	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
u.	u.	u.	APPR	APPR.Dat	no	-	-	-	-	-
a.	a.	a.	PIS	PRO.Indef.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Braut	Braut	Braut	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
warteten	warteten	warten	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	welche	welche	PRELS	PRO.Inter.Subst.-.Nom.Pl.*	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
Stürmen	Stürmen	Sturm	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
umhergeworfen	umhergeworfen	umherwerfen	VVPP	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
endlich	endlich	endlich	ADV	ADV	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
damals	damals	damals	ADV	ADV	no	-	-	-	-	-
noch	noch	noch	ADV	ADV	no	-	-	-	-	-
völlig	völlig	völlig	ADJD	ADJD.Pos	no	-	-	-	-	-
unbedeutenden	unbedeutenden	unbedeutend	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Livorno	Livorno	Livorno	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
landete	landete	landen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
bekannt	bekannt	bekannt	ADJD	ADJD.Pos	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Wer	Wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	yes	-	-	-	-	-
heute	heute	heute	ADV	ADV	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
diesem	diesem	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Masc	no	-	-	-	-	-
lautlosen	lautlosen	lautlos	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Strande	Strande	Strand	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
steht	steht	stehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ringsumher	ringsumher	ringsumher	ADV	ADV	no	-	-	-	-	-
Verödung	Verödung	Verödung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Verfall	Verfall	Verfall	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
erblickt	erblickt	erblicken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
versetzt	versetzt	versetzen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
ohne	ohne	ohne	APPR	APPR.Acc	no	-	-	-	-	-
Mühe	Mühe	Mühe	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	-	-	-	-	-
Tage	Tage	Tag	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
hier	hier	hier	ADV	ADV	no	-	-	-	-	-
zum	zum	zum	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Empfang	Empfang	Empfang	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
