tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
ab	-	ab	PTKVZ	PART.Verb	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	reported.speech.2.nonfact	-	-	-	-
Frankreichs	-	Frankreich	NE	N.Name.Gen.Sg.Neut	no	reported.speech.2.nonfact	-	-	-	-
Hülfe	-	Hülfe	NN	VFIN.Full.3.Sg.Past.Subj	no	reported.speech.2.nonfact	-	-	-	-
ansprechen	-	ansprechen	VVINF	VINF.Full.-	no	reported.speech.2.nonfact	-	-	-	-
soll	-	sollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	reported.speech.2.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.2.nonfact	-	-	-	-
Man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
hier	-	hier	ADV	ADV	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
ängstlicher	-	ängstlich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Spannung	-	Spannung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Genua	-	Genua	NE	N.Name.Dat.Sg.Neut	yes	-	-	-	-	-
25.	-	25.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Juli	-	Juli	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	yes	-	-	-	-	-
Karlsr	-	Karlsr	NE	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Z	-	Z	NN	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
Seit	-	seit	APPR	APPR.Dat	no	-	-	-	-	-
einiger	-	einiger	PIAT	PRO.Indef.Attr.-.Dat.Sg.Fem	no	-	-	-	-	-
Zeit	-	Zeit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
hier	-	hier	ADV	ADV	no	-	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
zahlreiche	-	zahlreich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Proletariat	-	Proletariat	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
lebhafter	-	lebhaft	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Bewegung	-	Bewegung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Nachdem	-	nachdem	KOUS	CONJ.SubFin.-	yes	-	frame.3	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	frame.3	speaker.3	-	-
zuerst	-	zuerst	ADV	ADV	no	-	frame.3	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	frame.3	-	-	-
Gerücht	-	Gerücht	NN	N.Reg.Acc.Sg.Neut	no	-	frame.3	-	intexpr.3	-
ausgestreut	-	ausstreuen	VVPP	VPP.Full.Psp	no	-	frame.3	-	intexpr.3	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	frame.3	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.3	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.speech.3	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	indirect.speech.3	-	-	-	-
Straßen	-	Straße	NN	N.Reg.Dat.Pl.Fem	no	indirect.speech.3	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech.3	-	-	-	-
Stadt	-	Stadt	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech.3	-	-	-	-
Fremde	-	Fremde	NN	N.Reg.Acc.Pl.*	no	indirect.speech.3	-	-	-	-
herumgingen	-	herumgingen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	indirect.speech.3	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Neut	no	indirect.speech.3	-	-	-	-
Kindern	-	Kind	NN	N.Reg.Dat.Pl.Neut	no	indirect.speech.3	-	-	-	-
armer	-	arm	ADJA	ADJA.Pos.Gen.Pl.Masc	no	indirect.speech.3	-	-	-	-
Leute	-	Leute	NN	N.Reg.Gen.Pl.*	no	indirect.speech.3	-	-	-	-
vergiftetes	-	vergiftet	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.speech.3	-	-	-	-
Wasser	-	Wasser	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech.3	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.speech.3	-	-	-	-
trinken	-	trinken	VVINF	VINF.Full.-	no	indirect.speech.3	-	-	-	-
gäben	-	geben	VVFIN	VFIN.Full.3.Pl.Past.Subj	no	indirect.speech.3	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
heißt	-	heißen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.4	-	intexpr.4	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	frame.4	-	-	-
jetzt	-	jetzt	ADV	ADV	no	-	frame.4	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.4.border=unspec	frame.5	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.*	no	indirect.speech.4.border=unspec	frame.5	-	-	-
Reichen	-	reiche	NN	N.Reg.Nom.Pl.*	no	indirect.speech.4.border=unspec	frame.5	speaker.5	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.speech.4.border=unspec	frame.5	-	-	-
Plan	-	Plan	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.4.border=unspec	frame.5	-	intexpr.5	-
hegten	-	hegen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	indirect.speech.4.border=unspec	frame.5	-	intexpr.5	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.4.border=unspec	frame.5	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Acc.Pl.*	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
Armen	-	arme	NN	N.Reg.Acc.Pl.*	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
Welt	-	Welt	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
schaffen	-	schaffen	VVINF	VINF.Full.-	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.speech.4.border=unspec|indirect.thought.5.border=state	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Pl.Neut	yes	reported.speech.6	-	-	-	-
albernsten	-	albernst	ADJA	ADJA.Sup.Nom.Pl.Neut	no	reported.speech.6	-	-	-	-
Mährchen	-	Mährche	NN	N.Reg.Nom.Pl.Neut	no	reported.speech.6	-	-	-	-
werden	-	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	reported.speech.6	-	-	-	-
darüber	-	darüber	PAV	PROADV.Dem	no	reported.speech.6	-	-	-	-
in	-	in	APPR	APPR.In	no	reported.speech.6	-	-	-	-
Umlauf	-	Umlauf	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.6	-	-	-	-
gesetzt	-	setzen	VVPP	VPP.Full.Psp	no	reported.speech.6	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
vom	-	von	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Volke	-	Volke	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
geglaubt	-	glauben	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Allem	-	allem	PIAT	PRO.Indef.Attr.-.Dat.Sg.Masc	yes	-	frame.7	-	-	-
Anschein	-	Anschein	NN	N.Reg.Dat.Sg.Masc	no	-	frame.7	-	-	-
nach	-	nach	APPO	APPO.Dat	no	-	frame.7	-	-	-
liegt	-	liegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.7	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	frame.7	-	-	-
Sache	-	Sache	NN	N.Reg.Dat.Sg.Fem	no	-	frame.7	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	frame.7	-	-	-
Plan	-	Plan	NN	N.Reg.Nom.Sg.Masc	no	-	frame.7	-	intexpr.7	-
zu	-	zu	APPR	APPR.Dat	no	-	frame.7	-	-	-
Grunde	-	Grund	NN	N.Reg.Dat.Sg.Masc	no	-	frame.7	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
die	-	der	ART	PRO.Rel.Subst.-.Nom.Sg.Fem	no	indirect.thought.7.border=state	-	-	-	-
Besitzlosen	-	besitzlose	NN	N.Reg.Dat.Pl.Neut	no	indirect.thought.7.border=state	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	indirect.thought.7.border=state	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.*	no	indirect.thought.7.border=state	-	-	-	-
Besitzenden	-	besitzender	NN	N.Reg.Acc.Pl.*	no	indirect.thought.7.border=state	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.thought.7.border=state	-	-	-	-
hetzen	-	hetzen	VVINF	VINF.Full.-	no	indirect.thought.7.border=state	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.7.border=state	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	indirect.thought.7.border=state	-	-	-	-
Zusammenstoß	-	Zusammenstoß	NN	N.Reg.Acc.Sg.Masc	no	indirect.thought.7.border=state	-	-	-	-
zwischen	-	zwischen	APPR	APPR.Zwischen	no	indirect.thought.7.border=state	-	-	-	-
beiden	-	beide	PIAT	PRO.Indef.Subst.-.Dat.Pl.*	no	indirect.thought.7.border=state	-	-	-	-
herbeizuführen	-	herbeiführen	VVIZU	VINF.Full.zu	no	indirect.thought.7.border=state	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.7.border=state	-	-	-	-
welcher	-	welcher	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	no	indirect.thought.7.border=state	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.thought.7.border=state	-	-	-	-
Aussicht	-	Aussicht	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.7.border=state	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	indirect.thought.7.border=state	-	-	-	-
Plünderung	-	Plünderung	NN	N.Reg.Dat.Sg.Fem	no	indirect.thought.7.border=state	-	-	-	-
gestattet	-	gestatten	VVPP	VPP.Full.Psp	no	indirect.thought.7.border=state	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.7.border=state	-	-	-	-
Früher	-	früher	ADV	ADV	yes	-	-	-	-	-
schon	-	schon	ADV	ADV	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
ähnlichen	-	ähnlich	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Umtrieben	-	Umtrieben	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Spur	-	Spur	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
gekommen	-	kommen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Pariser	-	Pariser	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Arbeiteraufstand	-	Arbeiteraufstand	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
geglückt	-	glücken	VVPP	VPP.Full.Psp	no	-	-	-	-	-
wäre	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Subj	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
hätten	-	haben	VAFIN	VFIN.Haben.1.Pl.Past.Subj	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	-	-	-
wahrscheinlich	-	wahrscheinlich	ADJD	ADJD.Pos	no	-	-	-	-	-
bereits	-	bereits	ADV	ADV	no	-	-	-	-	-
ähnliche	-	ähnlich	ADJA	ADJA.Pos.Acc.Pl.Masc	no	-	-	-	-	-
Auftritte	-	Auftritt	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
erlebt	-	erleben	VVFIN	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ueberhaupt	-	Ueberhaupt	NE	N.Reg.Acc.Sg.Neut	yes	-	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
hier	-	hier	ADV	ADV	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Fem	no	-	-	-	-	-
unteren	-	unterer	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Klassen	-	Klasse	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
durch	-	durch	PTKVZ	APPR.Acc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
durch	-	durch	APPR	APPR.Acc	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
communistischen	-	communistisch	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Jdeen	-	Jdeen	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
angesteckt	-	anstecken	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
was	-	was	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Theil	-	Theil	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Nähe	-	Nähe	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
Frankreichs	-	Frankreich	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Theil	-	Theil	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
aber	-	aber	ADV	ADV	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Umstande	-	Umstand	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
beizumessen	-	beimessen	VVIZU	VINF.Full.zu	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
unser	-	unser	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	-	-	-	-	-
Platz	-	Platz	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
seit	-	seit	APPR	APPR.Dat	no	-	-	-	-	-
einiger	-	einiger	PIAT	PRO.Indef.Attr.-.Dat.Sg.Fem	no	-	-	-	-	-
Zeit	-	Zeit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Abentheurern	-	Abentheurer	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
allen	-	aller	PIAT	PRO.Indef.Attr.-.Dat.Pl.Fem	no	-	-	-	-	-
Himmelsgegenden	-	himmelsgegend	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Versammlungsorte	-	versammlungsort	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
dient	-	dienen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
