tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
een	ein	ein	ART	CARD	no	direct.speech.1	-	speaker.25	-	-
kummt	kummt	kummen	NN	VPP.Full.Psp	no	direct.speech.1	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.1	-	-	-	-
fraagt	fragt	fragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.1|reported.speech.25.nonfact	-	-	intexpr.25	-
na	na	na	ITJ	ITJ	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
sien	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
ol'	ol'	ol'	NE	ADJA.Pos.Nom.Sg.Neut	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
Kittelkittelkaar	Kittelkittelkaar	Kittelkittelkaar	NE	N.Reg.Nom.Sg.Neut	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
twee	twee	twee	NE	FM	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
Bück	Bück	Bück	VVFIN	FM	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
darvœr	davor	davor	PAV	PROADV.Dem	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
un	un	un	FM	FM	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
sœben	soeben	soeben	ADV	ADV	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
Sack	Sack	Sack	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
Geld	Geld	Geld	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
achterhęr	Achterherr	Achterherr	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.1|reported.speech.25.nonfact	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.1	-	-	-	-
hestu	hastu	hastu	VAFIN	FM	no	direct.speech.1	-	-	-	-
nicks	nicks	nicks	FM	FM	no	direct.speech.1	-	-	-	-
seen	seen	seen	FM	FM	no	direct.speech.1	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.1	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.1	-	-	-	-
Der	Der	der	ART	ART.Def.Nom.Sg.Masc	yes	-	frame.4	-	-	-
Mann	Mann	Mann	NN	N.Reg.Nom.Sg.Masc	no	-	frame.4	speaker.4	-	-
versprach	versprach	versprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.4	-	intexpr.4	-
ihnen	ihnen	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	frame.4	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.4|reported.speech.26.nonfact	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.4|reported.speech.26.nonfact	-	speaker.26	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	indirect.speech.4|reported.speech.26.nonfact	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	indirect.speech.4|reported.speech.26.nonfact	-	-	-	-
verraten	verraten	verraten	VVPP	VINF.Full.-	no	indirect.speech.4|reported.speech.26.nonfact	-	-	intexpr.26	-
würde	würde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Subj	no	indirect.speech.4|reported.speech.26.nonfact	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	indirect.speech.4|reported.speech.26.nonfact	-	-	-	-
Nun	Nun	nun	ADV	ADV	yes	-	-	-	-	-
kamen	kamen	kommen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
weiter	weiter	weiter	PTKVZ	ADV	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
da	da	da	ADV	ADV	no	-	-	-	-	-
trafen	trafen	treffen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
einen	einen	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Mann	Mann	Mann	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
seinem	seinem	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	-	-	-	-	-
Lande	Lande	Land	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
beim	beim	bei	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Wurzelaufkriegen	Wurzelaufkriegen	Wurzelaufkriegen	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
dem	dem	der	PDS	PRO.Dem.Subst.-.Dat.Sg.Neut	no	-	frame.5	-	-	-
gaben	gaben	geben	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.5	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	frame.5	speaker.5	-	-
zwei	zwei	zwei	CARD	CARD	no	-	frame.5	-	-	-
große	große	groß	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	frame.5	-	-	-
Hände	Hände	Hand	NN	N.Reg.Acc.Pl.Fem	no	-	frame.5	-	-	-
voll	voll	voll	ADJD	ADJD.Pos	no	-	frame.5	-	-	-
Geld	Geld	Geld	NN	N.Reg.Acc.Sg.Neut	no	-	frame.5	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	frame.5	-	-	-
sprachen	sprachen	sprechen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.5	-	intexpr.5	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.5	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.5	-	-	-	-
Wenn	Wenn	wenn	KOUS	N.Reg.Acc.Sg.Neut	no	direct.speech.5	-	-	-	-
dar	dar	dar	PTKVZ	PART.Verb	no	direct.speech.5	-	-	-	-
een	ein	ein	ART	CARD	no	direct.speech.5	-	speaker.27	-	-
kummt	kummt	kummen	FM	VPP.Full.Psp	no	direct.speech.5	-	-	-	-
un	un	un	FM	FM	no	direct.speech.5	-	-	-	-
di	di	--	FM	FM	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
fraagt	fragt	fragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.5|reported.speech.27.nonfact	-	-	intexpr.27	-
na	na	na	ITJ	ITJ	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
sien	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
Kittelkittelkaar	Kittelkittelkaar	Kittelkittelkaar	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
twee	twee	twee	NE	FM	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
Bück	Bück	Bück	VVFIN	FM	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
darvœr	davor	davor	PAV	PROADV.Dem	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
un	un	un	FM	FM	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
sœben	soeben	soeben	ADV	ADV	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
Sack	Sack	Sack	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
Geld	Geld	Geld	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
achterhęr	Achterherr	Achterherr	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.5|reported.speech.27.nonfact	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.5	-	-	-	-
hest	hest	hest	NE	VFIN.Full.2.Sg.Past.Ind	no	direct.speech.5	-	-	-	-
du	du	du	NE	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.5	-	-	-	-
nicks	nicks	nicks	FM	FM	no	direct.speech.5	-	-	-	-
seen	seen	seen	FM	FM	no	direct.speech.5	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.5	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.5	-	-	-	-
»	&quot;	&quot;	$(	FM	yes	direct.speech.8	-	-	-	-
Nä	Nä	Nä	NE	FM	no	direct.speech.8	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.8	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.8	-	intexpr.8	-
der	der	der	ART	ART.Def.Nom.Sg.Masc	no	-	frame.8	-	-	-
Mann	Mann	Mann	NN	N.Reg.Nom.Sg.Masc	no	-	frame.8	speaker.8	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
»	&quot;	&quot;	$(	FM	no	direct.speech.8	-	-	-	-
ik	ik	ik	NE	FM	no	direct.speech.8|reported.speech.29.nonfact	-	speaker.29	-	-
will	will	wollen	VMFIN	FM	no	direct.speech.8|reported.speech.29.nonfact	-	-	-	-
ju	ju	ju	ADV	FM	no	direct.speech.8|reported.speech.29.nonfact	-	-	-	-
nich	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.8|reported.speech.29.nonfact	-	-	-	-
verraden	geraden	raden	ADJA	ADJA.Pos.Acc.Sg.Masc	no	direct.speech.8|reported.speech.29.nonfact	-	-	intexpr.29	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.8|reported.speech.29.nonfact	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Acc.Sg.Masc	no	direct.speech.8	-	-	-	-
Nun	Nun	nun	ADV	ADV	yes	-	-	-	-	-
kamen	kamen	kommen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
weiter	weiter	weiter	PTKVZ	ADV	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
da	da	da	ADV	ADV	no	-	-	-	-	-
fanden	fanden	finden	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
einen	einen	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Mann	Mann	Mann	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
seinem	seinem	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	-	-	-	-	-
Garten	Garten	Garten	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
beim	beim	bei	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Apfelabkriegen	Apfelabkriegen	Apfelabkriegen	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
dem	dem	der	PDS	PRO.Dem.Subst.-.Dat.Sg.Neut	no	-	frame.9	-	-	-
gaben	gaben	geben	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.9	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	frame.9	speaker.9	-	-
drei	drei	drei	CARD	CARD	no	-	frame.9	-	-	-
große	große	groß	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	frame.9	-	-	-
Hände	Hände	Hand	NN	N.Reg.Acc.Pl.Fem	no	-	frame.9	-	-	-
voll	voll	voll	ADJD	APPR.Dat	no	-	frame.9	-	-	-
Geld	Geld	Geld	NN	N.Reg.Dat.Sg.Neut	no	-	frame.9	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	frame.9	-	-	-
sagten	sagten	sagen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.9	-	intexpr.9	-
zu	zu	zu	APPR	APPR.Dat	no	-	frame.9	-	-	-
ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	frame.9	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.9	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.9	-	-	-	-
Wenn	Wenn	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.9	-	-	-	-
dar	dar	dar	PTKVZ	PART.Verb	no	direct.speech.9	-	-	-	-
een	ein	ein	ART	CARD	no	direct.speech.9	-	speaker.28	-	-
kummt	kummt	kummen	FM	VPP.Full.Psp	no	direct.speech.9	-	-	-	-
un	un	un	FM	FM	no	direct.speech.9	-	-	-	-
di	di	--	FM	FM	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
fraagt	fragt	fragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.9|reported.speech.28.nonfact	-	-	intexpr.28	-
na	na	na	ITJ	ITJ	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
sien	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
ol'	ol'	ol'	NE	ADJA.Pos.Nom.Sg.Neut	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
Kittelkittelkaar	Kittelkittelkaar	Kittelkittelkaar	NE	N.Reg.Nom.Sg.Neut	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
twee	twee	twee	NE	FM	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
Bück	Bück	Bück	VVFIN	FM	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
darvœr	davor	davor	PAV	PROADV.Dem	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
un	un	un	FM	FM	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
sœben	soeben	soeben	ADV	ADV	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
Sack	Sack	Sack	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
Geld	Geld	Geld	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
achterhęr	Achterherr	Achterherr	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.9|reported.speech.28.nonfact	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.9	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.9	-	-	-	-
hestu	hastu	hastu	VAFIN	FM	no	direct.speech.9	-	-	-	-
nicks	nicks	nicks	FM	FM	no	direct.speech.9	-	-	-	-
seen	seen	seen	FM	FM	no	direct.speech.9	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.9	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.9	-	-	-	-
Auch	Auch	auch	ADV	ADV	yes	-	frame.30	-	-	-
dieser	dieser	dieser	PDAT	PRO.Dem.Attr.-.Nom.Sg.Masc	no	-	frame.30	-	-	-
Mann	Mann	Mann	NN	N.Reg.Nom.Sg.Masc	no	-	frame.30	speaker.30	-	-
versprach	versprach	versprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.30	-	intexpr.30	-
ihnen	ihnen	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	frame.30	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.30	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.30	frame.31	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.30	frame.31	speaker.31	-	-
nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	indirect.speech.30	frame.31	-	-	-
sagen	sagen	sagen	VVINF	VINF.Full.-	no	indirect.speech.30	frame.31	-	intexpr.31	-
wollte	wollte	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	indirect.speech.30	frame.31	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.30	frame.31	-	-	-
wohin	wohin	wohin	PWAV	PROADV.Inter	no	indirect.speech.30|indirect.speech.31.nonfact	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	indirect.speech.30|indirect.speech.31.nonfact	-	-	-	-
gegangen	gegangen	gehen	VVPP	VPP.Full.Psp	no	indirect.speech.30|indirect.speech.31.nonfact	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	indirect.speech.30|indirect.speech.31.nonfact	-	-	-	-
Nun	Nun	nun	ADV	ADV	yes	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Riesen	Riesen	Riese	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
aber	aber	aber	ADV	ADV	no	-	-	-	-	-
gleich	gleich	gleich	ADV	ADV	no	-	-	-	-	-
leid	leid	leid	ADJD	ADJD.Pos	no	-	-	-	-	-
getan	getan	tun	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	als	als	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	die	der	ART	ART.Def.Nom.Pl.Neut	no	-	-	-	-	-
Kinder	Kinder	Kind	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
fort	fort	fort	PTKVZ	PART.Verb	no	-	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
ihnen	ihnen	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	-	-	-	-
seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
Karre	Karre	Karre	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Böcken	Böcken	Böck	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
