tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Fachgelehrter	-	Fachgelehrter	NN	N.Reg.Nom.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
sondern	-	sondern	KON	CONJ.Coord.-	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
als	-	als	KOKOM	APPR.Als	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
ganz	-	ganz	ADV	ADJD.Pos	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
einfacher	-	einfach	ADJA	ADJA.Pos.Nom.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
Laie	-	Laie	NN	N.Reg.Nom.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
meinen	-	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
Eindruck	-	Eindruck	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
über	-	über	APPR	APPR.über	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
Jnhalt	-	Jnhalt	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
Buches	-	Buch	NN	N.Reg.Gen.Sg.Neut	no	indirect.speech.5|reported.writing.6.nonfact|reported.thought.25.border=state	-	-	-	-
wiedergeben	-	wiedergeben	VVINF	VINF.Full.-	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
will	-	wollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	indirect.speech.5|reported.writing.6.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
aber	-	aber	KON	CONJ.Coord.Aber	no	reported.writing.26.nonfact	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	reported.writing.26.nonfact	-	-	-	-
kann	-	können	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	reported.writing.26.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	reported.writing.26.nonfact	-	-	-	-
umhin	-	umhin	PTKVZ	PART.Verb	no	reported.writing.26.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.26.nonfact	-	-	-	-
einige	-	einiger	PIAT	PRO.Indef.Attr.-.Acc.Pl.Fem	no	reported.writing.26.nonfact	-	-	-	-
Bemerkungen	-	Bemerkung	NN	N.Reg.Acc.Pl.Fem	no	reported.writing.26.nonfact	-	-	-	-
über	-	über	APPR	APPR.über	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Neut	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
Vorurteile	-	Vorurteil	NN	N.Reg.Acc.Pl.Neut	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
zünftigen	-	zünftig	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
Fachgelehrten	-	Fachgelehrte	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.8	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.26.nonfact	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
gerade	-	gerade	ADV	ADV	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
Anlaß	-	Anlaß	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
Polemik	-	Polemik	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
eines	-	ein	ART	ART.Indef.Gen.Sg.Masc	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
akademischen	-	akademisch	ADJA	ADJA.Pos.Gen.Sg.Masc	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
Professors	-	Professor	NN	N.Reg.Gen.Sg.Masc	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
Philosophie	-	Philosophie	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	reported.writing.26.nonfact|reported.speech.10|reported.writing.9.prag	-	-	-	-
erwähnte	-	erwähnt	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.26.nonfact|reported.speech.10|reported.writing.9.prag	-	-	-	-
Buch	-	Buch	NN	N.Reg.Acc.Sg.Neut	no	reported.writing.26.nonfact|reported.speech.10|reported.writing.9.prag	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.writing.26.nonfact|reported.speech.10|reported.writing.9.prag	-	-	-	-
Allostis	-	Allostis	NN	N.Reg.Dat.Pl.Masc	no	reported.writing.26.nonfact|reported.speech.10|reported.writing.9.prag	-	-	-	-
wieder	-	wieder	ADV	ADV	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
so	-	so	ADV	ADV	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
deutlich	-	deutlich	ADJD	ADJD.Pos	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
geäußert	-	äußern	VVPP	VPP.Full.Psp	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
haben	-	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	reported.writing.26.nonfact|reported.speech.10	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.26.nonfact	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.26.nonfact|reported.writing.11.nonfact	-	-	-	-
Besprechung	-	Besprechung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.26.nonfact|reported.writing.11.nonfact	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	reported.writing.26.nonfact|reported.writing.11.nonfact	-	-	-	-
Buches	-	Buch	NN	N.Reg.Gen.Sg.Neut	no	reported.writing.26.nonfact|reported.writing.11.nonfact	-	-	-	-
vorauszuschicken	-	vorauszuschicken	VVIZU	VINF.Full.zu	no	reported.writing.26.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.writing.26.nonfact	-	-	-	-
Allostis	-	Allostis	NE	N.Name.Nom.Sg.*	yes	reported.writing.12	-	-	-	-
unternimmt	-	unternehmen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.12	-	-	-	-
in	-	in	APPR	APPR.In	no	reported.writing.12	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	reported.writing.12	-	-	-	-
Buche	-	Buch	NN	N.Reg.Dat.Sg.Neut	no	reported.writing.12	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	reported.writing.12	-	-	-	-
entscheidenden	-	entscheidend	ADJA	ADJA.Pos.Acc.Sg.Masc	no	reported.writing.12	-	-	-	-
Angriff	-	Angriff	NN	N.Reg.Acc.Sg.Masc	no	reported.writing.12	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.writing.12	-	-	-	-
Kants	-	Kant	NN	N.Name.Gen.Sg.*	no	reported.writing.12	-	-	-	-
kategorischen	-	kategorisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	reported.writing.12	-	-	-	-
Jmperativ	-	Jmperativ	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.12	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.writing.12	-	-	-	-
Ob	-	ob	KOUS	CONJ.SubFin.-	yes	reported.thought.27.nonfact	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	reported.thought.27.nonfact	-	-	-	-
Allostis	-	Allostis	NN	N.Name.Acc.Sg.*	no	reported.thought.27.nonfact	-	-	-	-
nun	-	nun	ADV	ADV	no	reported.thought.27.nonfact	-	-	-	-
folgt	-	folgen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.thought.27.nonfact	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	reported.thought.27.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	reported.thought.27.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
jedenfalls	-	jedenfalls	ADV	ADV	no	-	-	-	-	-
sollte	-	sollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
billigerweise	-	billigerweise	ADV	ADV	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	no	reported.writing.13	-	-	-	-
Ausführungen	-	Ausführung	NN	N.Reg.Acc.Pl.Fem	no	reported.writing.13	-	-	-	-
lesen	-	lesen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
bevor	-	bevor	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
einer	-	ein	ART	ART.Indef.Dat.Sg.Fem	no	-	-	-	-	-
leichten	-	leicht	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Handbewegung	-	Handbewegung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
oben	-	oben	ADV	ADV	no	-	-	-	-	-
herab	-	herab	ADV	ADV	no	-	-	-	-	-
als	-	als	KOKOM	APPR.Als	no	-	-	-	-	-
unwissenschaftlich	-	unwissenschaftlich	ADJD	ADJD.Pos	no	-	-	-	-	-
abtut	-	abtut	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Jch	-	Jch	NE	N.Name.Nom.Sg.*	yes	-	frame.14	speaker.14	-	-
verstehe	-	verstehen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	-	frame.14	-	intexpr.14	-
wohl	-	wohl	ADV	ADV	no	-	frame.14	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.14	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.14	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	indirect.thought.14	-	-	-	-
zünftige	-	zünftig	ADJA	ADJA.Pos.Nom.Sg.Masc	no	indirect.thought.14	-	-	-	-
Fachgelehrte	-	Fachgelehrte	NN	N.Reg.Nom.Sg.Masc	no	indirect.thought.14	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.14	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	indirect.thought.14	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	indirect.thought.14	-	-	-	-
Schätze	-	Schatz	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.14	-	-	-	-
philosophischen	-	philosophisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	indirect.thought.14|reported.thought.28	-	-	-	-
Denkens	-	denken	NN	N.Reg.Gen.Sg.Neut	no	indirect.thought.14|reported.thought.28	-	-	-	-
verwaltet	-	verwalten	VVPP	VPP.Full.Psp	no	indirect.thought.14	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.14	-	-	-	-
pflegt	-	pflegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	indirect.thought.14	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.14	-	-	-	-
Gedanken	-	Gedanke	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.14|reported.thought.29.nonfact.border=percept|reported.thought.15	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
Bücher	-	Buch	NN	N.Reg.Acc.Pl.Neut	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
unbeachtet	-	unbeachtet	ADJD	ADJD.Pos	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
liegen	-	liegen	VVINF	VINF.Full.-	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
läßt	-	lassen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
schon	-	schon	ADV	ADV	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
rein	-	rein	ADV	ADJD.Pos	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
äußerlich	-	äußerlich	ADJD	ADJD.Pos	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
Stempel	-	Stempel	NN	N.Reg.Acc.Sg.Masc	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
fachwissenschaftlicher	-	fachwissenschaftlich	ADJA	ADJA.Pos.Gen.Sg.Fem	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
Gelehrsamkeit	-	Gelehrsamkeit	NN	N.Reg.Gen.Sg.Fem	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
tragen	-	tragen	VVINF	VINF.Full.-	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.14|reported.thought.29.nonfact.border=percept	-	-	-	-
Was	-	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	yes	-	frame.16	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	-	frame.16	speaker.16	-	-
aber	-	aber	ADV	ADV	no	-	frame.16	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	frame.16	-	-	-
begreifen	-	begreifen	VVINF	VINF.Full.-	no	-	frame.16	-	intexpr.16	-
kann	-	können	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	-	frame.16	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.16	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	indirect.thought.16.nonfact	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
Bedürfnis	-	Bedürfnis	NN	N.Reg.Nom.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.thought.16.nonfact	-	-	-	-
Fachgelehrten	-	Fachgelehrt	NN	N.Reg.Gen.Sg.Fem	no	indirect.thought.16.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.16.nonfact	-	-	-	-
solche	-	solcher	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	indirect.thought.16.nonfact	-	-	-	-
Bücher	-	Buch	NN	N.Reg.Acc.Pl.Neut	no	indirect.thought.16.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.16.nonfact	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
ihrer	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
Ansicht	-	Ansicht	NN	N.Reg.Dat.Sg.Fem	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
für	-	für	APPR	APPR.Acc	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
Betrieb	-	Betrieb	NN	N.Reg.Acc.Sg.Masc	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
Wissenschaft	-	Wissenschaft	NN	N.Reg.Gen.Sg.Fem	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
doch	-	doch	ADV	ADV	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
wert	-	wert	ADJD	ADJD.Pos	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
=	-	--	$(	SYM.Other.XY	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
zwecklos	-	zwecklos	ADJD	ADJD.Pos	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	indirect.thought.16.nonfact|reported.thought.17	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.16.nonfact	-	-	-	-
gewissermaßen	-	gewissermaßen	ADV	ADV	no	indirect.thought.16.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.thought.16.nonfact	-	-	-	-
ächten	-	ächten	VVINF	VINF.Full.-	no	indirect.thought.16.nonfact	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.16.nonfact	-	-	-	-
dadurch	-	dadurch	PAV	PROADV.Dem	no	indirect.thought.16.nonfact	-	-	-	-
erst	-	erst	ADV	ADV	no	indirect.thought.16.nonfact	-	-	-	-
recht	-	recht	ADJD	ADV	no	indirect.thought.16.nonfact	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
Jnteresse	-	Jnteresse	NN	N.Reg.Nom.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
wenigstens	-	wenigstens	ADV	ADV	no	indirect.thought.16.nonfact	-	-	-	-
eines	-	ein	ART	ART.Indef.Gen.Sg.Masc	no	indirect.thought.16.nonfact	-	-	-	-
kleinen	-	klein	ADJA	ADJA.Pos.Gen.Sg.Masc	no	indirect.thought.16.nonfact	-	-	-	-
Teils	-	Teil	NN	N.Reg.Gen.Sg.Masc	no	indirect.thought.16.nonfact	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
gebildeten	-	gebildet	ADJA	ADJA.Pos.Gen.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
Publikums	-	Publikum	NN	N.Reg.Gen.Sg.Neut	no	indirect.thought.16.nonfact	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	indirect.thought.16.nonfact	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	indirect.thought.16.nonfact	-	-	-	-
zu	-	zu	PTKVZ	APPR.Dat	no	indirect.thought.16.nonfact	-	-	-	-
*	-	--	XY	SYM.Other.XY	yes	-	-	-	-	note
)	-	--	$(	SYM.Paren.Right	yes	-	-	-	-	note
Allostis	-	Allostis	NN	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	note
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	note
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	note
Tugend	-	Tugend	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	note
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	note
Genusses	-	Genuß	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	note
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	note
Jena	-	Jena	NE	N.Name.Acc.Sg.Neut	no	-	-	-	-	note
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	note
Costenoble	-	Costenoble	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	note
1904	-	1904	CARD	CARD	no	-	-	-	-	note
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	note
lenken	-	lenken	VVINF	VFIN.Full.3.Pl.Pres.Ind	yes	indirect.thought.16.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.16.nonfact	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	yes	-	frame.18	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	frame.18	-	-	-
diese	-	dieser	PDAT	PRO.Dem.Attr.-.Nom.Pl.Masc	no	-	frame.18	-	-	-
wenigen	-	weniger	PIAT	PRO.Indef.Subst.-.Nom.Pl.*	no	-	frame.18	speaker.18	-	-
dann	-	dann	ADV	ADV	no	-	frame.18	-	-	-
