tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Leben	Leben	Leben	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	direct.speech.4	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	direct.speech.4	-	-	-	-
Holze	Holze	Holz	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.4	-	-	-	-
schnitzen	schnitzen	schnitzen	VVINF	VINF.Full.-	no	direct.speech.4	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
das	das	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	direct.speech.4	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
«	&quot;	&quot;	$(	TRUNC.Noun	no	direct.speech.4	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.4	-	intexpr.4	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.4	speaker.4	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
»	&quot;	&quot;	$(	CARD	no	direct.speech.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
damit	damit	damit	PAV	PROADV.Dem	no	direct.speech.4	-	-	-	-
basta	basta	basta	ITJ	ITJ	no	direct.speech.4	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.4	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.4	-	-	-	-
»	&quot;	&quot;	$(	N.Reg.*.*.Neut	yes	direct.speech.5	-	-	-	-
Wenn	Wenn	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.5	-	-	-	-
's	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.5	-	-	-	-
aber	aber	aber	ADV	ADV	no	direct.speech.5	-	-	-	-
nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	direct.speech.5	-	-	-	-
taugt	taugt	taugen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.5	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.5	-	-	-	-
«	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	direct.speech.5	-	-	-	-
wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	-	frame.5	-	-	-
dagegengesprochen	dagegengesprochen	Dagegengesprochen	NE	VPP.Full.Psp	no	-	frame.5	-	intexpr.5	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.5	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.6	-	-	-	-
Und	Und	und	KON	CONJ.Coord.-	no	direct.speech.6	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.6	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.6	-	-	-	-
krumm	krumm	krumm	ADJD	ADJD.Pos	no	direct.speech.6	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.6	-	-	-	-
knorrig	knorrig	knorrig	ADJD	ADJD.Pos	no	direct.speech.6	-	-	-	-
wäre	wäre	sein	VAFIN	VFIN.Sein.3.Sg.Past.Subj	no	direct.speech.6	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.6	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.6	-	-	-	-
erwiderte	erwiderte	erwidern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.6	-	intexpr.6	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.6	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.speech.7	-	-	-	-
Doktor	Doktor	Doktor	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.7	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.7	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
rief	rief	rufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.7	-	intexpr.7	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	frame.7	-	-	-
jugendliche	jugendliche	jugendlich	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	frame.7	-	-	-
Hausfrau	Hausfrau	Hausfrau	NN	N.Reg.Nom.Sg.Fem	no	-	frame.7	speaker.7	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
»	&quot;	&quot;	$(	TRUNC.Noun	no	direct.speech.7	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.7	frame.9	speaker.10	-	-
merke	merke	merken	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.7	frame.9	-	intexpr.10	-
schon	schon	schon	ADV	ADV	no	direct.speech.7	frame.9	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.7	frame.9	-	-	-
dahinter	dahinter	dahinter	PAV	PROADV.Dem	no	direct.speech.7|indirect.thought.9.border=percept	-	-	-	-
steckt	steckt	stecken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.7|indirect.thought.9.border=percept	-	-	-	-
wieder	wieder	wieder	ADV	ADV	no	direct.speech.7|indirect.thought.9.border=percept	-	-	-	-
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	direct.speech.7|indirect.thought.9.border=percept	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.7|indirect.thought.9.border=percept	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.7	-	-	-	-
aber	aber	aber	ADV	CONJ.Coord.Aber	no	direct.speech.7	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	direct.speech.7	-	-	-	-
Contes	Contes	Conte	NN	FM	no	direct.speech.7	-	-	-	-
moraux	moraux	Moraux	NE	FM	no	direct.speech.7	-	-	-	-
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	direct.speech.7	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	direct.speech.7	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.7	-	-	-	-
Mode	Mode	Mode	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.7	-	-	-	-
gekommen	gekommen	kommen	VVPP	VPP.Full.Psp	no	direct.speech.7	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.7	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Neut	no	direct.speech.7	-	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.8	-	-	-	-
Nun	Nun	nun	ADV	ADV	no	direct.speech.8	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	no	direct.speech.8	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
versetzte	versetzte	versetzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.8	-	intexpr.8	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.8	speaker.8	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
»	&quot;	&quot;	$(	CARD	no	direct.speech.8	-	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.8	frame.10	speaker.10	-	-
wissen	wissen	wissen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.8	frame.10	-	intexpr.10	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.8	frame.10	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
Ärzte	Ärzte	Arzt	NN	N.Reg.Nom.Pl.Masc	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
liegen	liegen	liegen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
oft	oft	oft	ADV	ADV	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
Streite	Streite	Streit	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
Göttin	Göttin	Göttin	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.8|indirect.thought.10.border=state	-	-	-	-
«	&quot;	&quot;	$(	ADJA.Pos.Nom.Sg.Masc	no	direct.speech.8	-	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.speech.11	-	-	-	-
Laßt	Laßt	lassen	VVIMP	VIMP.Full.2.Pl	no	direct.speech.11|reported.speech.13.nonfact	-	-	-	-
unsern	unseren	unsere	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	direct.speech.11|reported.speech.13.nonfact	-	-	-	-
Doktor	Doktor	Doktor	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.11|reported.speech.13.nonfact	-	-	-	-
erzählen	erzählen	erzählen	VVINF	VINF.Full.-	no	direct.speech.11|reported.speech.13.nonfact	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.11	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.11	-	-	-
entschied	entschied	entscheiden	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.11	-	intexpr.11	-
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	-	frame.11	-	-	-
junge	junge	jung	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	frame.11	-	-	-
Dame	Dame	Dame	NN	N.Reg.Nom.Sg.Fem	no	-	frame.11	speaker.11	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.11	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.12	-	-	-	-
Wenn	Wenn	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.12	-	-	-	-
's	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.12	-	-	-	-
nur	nur	nur	ADV	ADV	no	direct.speech.12	-	-	-	-
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	direct.speech.12	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.12	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.12	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	direct.speech.12	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.12	-	-	-	-
kommt	kommt	kommen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.12	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	direct.speech.12	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.12	-	-	-	-
Moral	Moral	Moral	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.12	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.12	-	-	-	-
an	an	an	PTKVZ	PART.Verb	no	direct.speech.12	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.12	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Neut	no	direct.speech.12	-	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.14	-	-	-	-
Erst	Erst	erst	ADV	ADV	no	direct.speech.14	-	-	-	-
ein	ein	eine	ART	ART.Indef.*.*.*	no	direct.speech.14	-	-	-	-
paar	paar	paar	PIAT	PRO.Indef.Attr.-.*.*.*	no	direct.speech.14	-	-	-	-
Scheite	Scheite	Scheit	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.14	-	-	-	-
noch	noch	noch	ADV	ADV	no	direct.speech.14	-	-	-	-
in	in	in	APPR	APPR.In	no	direct.speech.14	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.14	-	-	-	-
Kamin	Kamin	Kamin	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.14	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.14	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.14	-	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.14	-	intexpr.14	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	frame.14	-	-	-
Doktor	Doktor	Doktor	NN	N.Reg.Nom.Sg.Masc	no	-	frame.14	speaker.14	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.14	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.speech.15	-	-	-	-
So	So	so	ADV	ADV	no	direct.speech.15	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.15	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	yes	direct.speech.15	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.15	-	-	-	-
nun	nun	nun	ADV	ADV	no	direct.speech.15	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	direct.speech.15	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.15	frame.16	speaker.16	-	-
weiß	weiß	wissen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.15	frame.16	-	intexpr.16	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.15	frame.16	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.15	frame.16	-	-	-
ob	ob	ob	KOUS	CONJ.SubFin.-	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
einer	einer	eine	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
verehrten	verehrten	verehrt	ADJA	ADJA.Pos.Gen.Sg.Fem	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
Anwesenden	Anwesenden	Anwesende	NN	N.Reg.Gen.Sg.Fem	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
kleinen	kleinen	klein	ADJA	ADJA.Pos.Acc.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
Maler	Maler	Maler	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
Edde	Edde	Edde	NE	N.Name.Nom.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
Brunken	Prunken	Prunken	NN	N.Name.Nom.Sg.Masc	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
kennt	kennt	kennen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.15|indirect.thought.16.nonfact.border=state	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.15	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Pl.*	yes	reported.speech.17	-	-	-	-
meisten	meisten	meiste	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	reported.speech.17	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	reported.speech.17	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	reported.speech.17	-	-	-	-
Gesellschaft	Gesellschaft	Gesellschaft	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.17	-	-	-	-
hatten	hatten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Ind	no	reported.speech.17	-	-	-	-
wohl	wohl	wohl	ADV	ADV	no	reported.speech.17	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.speech.17	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	reported.speech.17	-	-	-	-
gehört	gehört	gehören	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.17	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.17	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.speech.17	-	-	-	-
einzelne	einzelne	einzeln	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	reported.speech.17	-	-	-	-
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Neut	no	reported.speech.17	-	-	-	-
Bilder	Bilder	Bild	NN	N.Reg.Gen.Pl.Neut	no	reported.speech.17	-	-	-	-
