tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
entfaltet	-	entfalten	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Man	-	Man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	-	-	-	-	-
sah	-	sehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	-	wie	KOUS	CONJ.Comp.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
Wangen	-	Wange	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
alten	-	alt	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	-	-	-	-
Uhrmachers	-	Uhrmacher	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	-	-	-	-	-
vor	-	vor	APPR	APPR.Vor	no	-	-	-	-	-
Erregung	-	Erregung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
färbten	-	färben	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	-	als	KOUS	CONJ.SubFin.-	no	-	frame.2	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.2	speaker.2_4	-	-
jetzt	-	jetzt	ADV	ADV	no	-	frame.2	-	-	-
sagte	-	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.2	-	intexpr.2	-
?	-	--	$.	SYM.Pun.Sent	no	-	frame.2	-	-	-
»	-	»	$(	N.Name.Nom.Sg.*	yes	direct.speech.2	-	-	-	-
Wie	-	Wie	KOKOM	CONJ.Comp.-	no	direct.speech.2	-	-	-	-
schön	-	schön	ADJD	ADJD.Pos	no	direct.speech.2	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.2	-	-	-	-
sein	-	sein	VAINF	VINF.Sein.-	no	direct.speech.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
diese	-	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Uhr	-	Uhr	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
durch	-	durch	APPR	APPR.Acc	no	direct.speech.2	-	-	-	-
ihre	-	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
krystallhelle	-	krystallhell	ADJA	ADJA.Pos.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Umhüllung	-	Umhüllung	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
arbeiten	-	arbeiten	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.2	-	-	-	-
sehen	-	sehen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	direct.speech.2	-	-	-	-
Schläge	-	Schlag	NN	N.Reg.Acc.Pl.Masc	no	direct.speech.2	-	-	-	-
ihres	-	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Neut	no	direct.speech.2	-	-	-	-
Herzens	-	Herz	NN	N.Reg.Gen.Sg.Neut	no	direct.speech.2	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.2	-	-	-	-
zählen	-	zählen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
–	-	–	NN	CARD	yes	direct.speech.19	-	-	-	-
Ich	-	Ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.19	-	-	-	-
will	-	wollen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	direct.speech.19	-	-	-	-
darauf	-	darauf	PAV	PROADV.Dem	no	direct.speech.19	-	-	-	-
wetten	-	wetten	VVINF	VINF.Full.-	no	direct.speech.19	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.19	-	-	-	-
Meister	-	Meister	NN	N.Name.Nom.Sg.Fem	no	direct.speech.19	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.19	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.19	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.19	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.19	-	-	-	-
um	-	um	APPR	APPR.Acc	no	direct.speech.19	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	direct.speech.19	-	-	-	-
Secunde	-	Secunde	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.19	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	direct.speech.19	-	-	-	-
Jahr	-	Jahr	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.19	-	-	-	-
abweichen	-	abweichen	VVINF	VINF.Full.-	no	direct.speech.19	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	direct.speech.19	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.19	-	-	-
rief	-	rufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.19	-	intexpr.19	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	frame.19	-	-	-
junge	-	jung	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	frame.19	-	-	-
Mann	-	Mann	NN	N.Reg.Nom.Sg.Masc	no	-	frame.19	speaker.19	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	frame.19	-	-	-
–	-	–	ADJA	CARD	yes	direct.speech.4	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
Du	-	Du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.4	-	-	-	-
würdest	-	würdest	VAFIN	VFIN.Aux.2.Sg.Past.Subj	no	direct.speech.4	-	-	-	-
Deine	-	Dein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	direct.speech.4	-	-	-	-
Wette	-	Wette	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.4	-	-	-	-
gewinnen	-	gewinnen	VVINF	VINF.Full.-	no	direct.speech.4	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.4	-	-	-	-
Habe	-	Haben	VAFIN	N.Reg.Nom.Sg.Fem	yes	direct.speech.4	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.4	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.4	-	-	-	-
mein	-	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
eigenstes	-	eigenst	ADJA	ADJA.Sup.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
Wesen	-	Wesen	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
hineingelegt	-	hineinlegen	VVPP	VPP.Full.Psp	no	direct.speech.4	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.4	-	-	-	-
weicht	-	weichen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	direct.speech.4	-	-	-	-
vielleicht	-	vielleicht	ADV	ADV	no	direct.speech.4	-	-	-	-
mein	-	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
Herz	-	Herz	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
ab	-	ab	PTKVZ	PART.Verb	no	direct.speech.4	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.4	-	-	-	-
«	-	«	$(	N.Reg.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
Aubert	-	Aubert	NN	N.Name.Nom.Sg.Masc	yes	-	-	speaker.7	-	-
wagte	-	wagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
diesem	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Masc	no	-	-	-	-	-
Augenblick	-	Augenblick	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Meister	-	Meister	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
anzusehen	-	ansehen	VVIZU	VINF.Full.zu	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
»	-	»	$(	CARD	yes	direct.speech.6	-	-	-	-
Sage	-	Sage	NN	VFIN.Full.3.Sg.Pres.Subj	no	direct.speech.6	frame.7	-	intexpr.7	-
mir	-	sich	PRF	PRO.Refl.Subst.1.Dat.Sg.*	no	direct.speech.6	frame.7	-	-	-
aufrichtig	-	aufrichtig	ADJD	ADJD.Pos	no	direct.speech.6	frame.7	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.6	-	-	-
fuhr	-	fahren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.6	-	intexpr.6	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	frame.6	-	-	-
Alte	-	alte	NN	N.Reg.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
melancholisch	-	melancholisch	ADJD	ADJD.Pos	no	-	frame.6	-	-	-
fort	-	fort	PTKVZ	PART.Verb	no	-	frame.6	-	intexpr.6	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.6	-	-	-
hast	-	haben	VAFIN	VFIN.Haben.2.Sg.Pres.Ind	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
Du	-	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	speaker.8	-	-
mich	-	mich	PRF	PRO.Pers.Subst.1.Acc.Sg.*	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
nie	-	nie	ADV	ADV	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
für	-	für	APPR	APPR.Acc	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
wahnwitzig	-	wahnwitzig	ADJD	ADJD.Pos	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
gehalten	-	halten	VVPP	VPP.Full.Psp	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	intexpr.8	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.6|indirect.speech.7.nonfact|reported.thought.8.nonfact	-	-	-	-
Du	-	Du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	yes	direct.speech.6	frame.9	speaker.9	-	-
glaubst	-	glaubst	VVFIN	VFIN.Full.2.Sg.Pres.Ind	no	direct.speech.6	frame.9	-	intexpr.9	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	frame.9	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
zuweilen	-	zuweilen	ADV	ADV	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
unheilvolle	-	unheilvoll	ADJA	ADJA.Pos.Acc.Sg.Fem	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
Raserei	-	Raserei	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
verfalle	-	verfallen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	direct.speech.6|indirect.thought.9.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.6	-	-	-	-
wahr	-	wahr	ADJD	ADJD.Pos	no	direct.speech.6	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.6	-	-	-	-
Wie	-	wie	KOKOM	PROADV.Inter	yes	direct.speech.6	-	-	-	-
oft	-	oft	ADV	ADV	no	direct.speech.6	-	-	-	-
habe	-	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.6	-	-	-	-
Deinen	-	Dein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	direct.speech.6	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.6	-	-	-	-
meiner	-	mein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	direct.speech.6	-	-	-	-
Tochter	-	Tochter	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.6	-	-	-	-
Augen	-	Auge	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.6	-	-	-	-
dies	-	dieser	PDAT	PRO.Indef.Attr.-.Nom.Sg.Neut	no	direct.speech.6	-	-	-	-
Urtheil	-	Urtheil	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.6	-	-	-	-
über	-	über	APPR	APPR.über	no	direct.speech.6	-	-	-	-
mich	-	mich	PRF	PRO.Pers.Subst.1.Acc.Sg.*	no	direct.speech.6	-	-	-	-
gelesen	-	lesen	VVPP	VPP.Full.Psp	no	direct.speech.6	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.6	-	-	-	-
Ach	-	ach	ITJ	ITJ	yes	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.6	-	-	-	-
thut	-	thut	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
weh	-	weh	ADJD	PART.Verb	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.6	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	direct.speech.6	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.6	-	-	-	-
einmal	-	einmal	ADV	ADV	no	direct.speech.6	-	-	-	-
von	-	von	APPR	APPR.Dat	no	direct.speech.6	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	direct.speech.6	-	-	-	-
Menschen	-	Mensch	NN	N.Reg.Dat.Pl.Masc	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Acc.Pl.Masc	no	direct.speech.6	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	direct.speech.6	-	-	-	-
am	-	an	APPRART	APPRART.Dat.Sg.Masc	no	direct.speech.6	-	-	-	-
Meisten	-	Meist	NN	PRO.Indef.Subst.-.Dat.Sg.*	no	direct.speech.6	-	-	-	-
liebt	-	lieben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
verstanden	-	verstehen	VVPP	VPP.Full.Psp	no	direct.speech.6	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.6	-	-	-	-
Dir	-	dir	PPER	PRO.Pers.Subst.2.Dat.Sg.*	yes	direct.speech.6	-	-	-	-
aber	-	aber	ADV	ADV	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
Aubert	-	Aubert	NN	VFIN.Full.2.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
werde	-	werden	VAFIN	VFIN.Aux.1.Sg.Pres.Ind	no	direct.speech.6	frame.11	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6	frame.11	speaker.11	-	-
klar	-	klar	ADJD	ADJD.Pos	no	direct.speech.6	frame.11	-	-	-
darlegen	-	darlegen	VVINF	VINF.Full.-	no	direct.speech.6	frame.11	-	intexpr.11	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	frame.11	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.6|indirect.speech.11.nonfact	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6|indirect.speech.11.nonfact	-	-	-	-
Recht	-	Recht	ADJD	N.Reg.Acc.Sg.Neut	no	direct.speech.6|indirect.speech.11.nonfact	-	-	-	-
habe	-	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.6|indirect.speech.11.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.6|indirect.speech.11.nonfact	-	-	-	-
Schüttle	-	Schüttle	VVFIN	N.Reg.Acc.Sg.Fem	yes	direct.speech.6	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.6	-	-	-	-
ungläubig	-	ungläubig	ADJD	ADJD.Pos	no	direct.speech.6	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.6	-	-	-	-
Kopf	-	Kopf	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.6	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	direct.speech.6	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6	frame.12	speaker.12	-	-
sage	-	sagen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.6	frame.12	-	intexpr.12	-
Dir	-	dir	PPER	PRO.Pers.Subst.2.Dat.Sg.*	no	direct.speech.6	frame.12	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	frame.12	-	-	-
Du	-	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.6|indirect.speech.12	-	-	-	-
wirst	-	werden	VAFIN	VFIN.Aux.2.Sg.Pres.Ind	no	direct.speech.6|indirect.speech.12	-	-	-	-
staunen	-	staun	VVINF	VINF.Full.-	no	direct.speech.6|indirect.speech.12	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.6|indirect.speech.12	-	-	-	-
An	-	an	APPR	APPR.An	yes	direct.speech.6	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.speech.6	-	-	-	-
Tage	-	Tag	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
da	-	da	KOUS	CONJ.SubFin.-	no	direct.speech.6	-	-	-	-
Du	-	Du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.6	-	-	-	-
meine	-	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Neut	no	direct.speech.6|reported.speech.14	-	speaker.14	-	-
Worte	-	Wort	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.6|reported.speech.14	-	-	intexpr.14	-
verstehen	-	verstehen	VVINF	VINF.Full.-	no	direct.speech.6	-	-	-	-
lernst	-	lernst	VVFIN	VFIN.Full.2.Sg.Pres.Ind	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
wirst	-	werden	VAFIN	VFIN.Aux.2.Sg.Pres.Ind	no	direct.speech.6	frame.15	-	-	-
Du	-	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.6	frame.15	speaker.15	-	-
sehen	-	sehen	VVINF	VINF.Full.-	no	direct.speech.6	frame.15	-	intexpr.15	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	frame.15	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Geheimnisse	-	Geheimnis	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Daseins	-	Dasein	NN	N.Reg.Gen.Sg.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Geheimnisse	-	Geheimnis	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
mysteriösen	-	mysteriös	ADJA	ADJA.Pos.Gen.Sg.Fem	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Vereinigung	-	Vereinigung	NN	N.Reg.Gen.Sg.Fem	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
von	-	von	APPR	APPR.Dat	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Seele	-	Seele	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
Leib	-	Leib	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
ergründet	-	ergründen	VVPP	VPP.Full.Psp	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
habe	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Subj	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.6|indirect.thought.15.nonfact.border=percept	-	-	-	-
«	-	«	$(	N.Reg.Nom.Sg.Masc	no	direct.speech.6	-	-	-	-
Als	-	als	KOKOM	APPR.Als	yes	reported.speech.16	-	-	-	-
