tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
am	am	am	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Ende	Ende	Ende	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wo	wo	wo	PWAV	PROADV.Inter	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Pl.Fem	no	reported.writing.1.border=unspec	-	-	-	-
bereits	bereits	bereits	ADV	ADV	no	reported.writing.1.border=unspec	-	-	-	-
erwähnten	erwähnten	erwähnt	ADJA	ADJA.Pos.Nom.Pl.Fem	no	reported.writing.1.border=unspec	-	-	-	-
Inseln	Inseln	Insel	NN	N.Reg.Nom.Pl.Fem	no	reported.writing.1.border=unspec	-	-	-	-
jetzt	jetzt	jetzt	ADV	ADV	no	-	-	-	-	-
höher	höher	hoch	ADJD	ADJD.Comp	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
deutlicher	deutlicher	deutlich	ADJD	ADJD.Comp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
gleichsam	gleichsam	gleichsam	ADJD	ADV	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	-	-	-	-	-
Unterbau	Unterbau	Unterbau	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
emporragten	emporragten	emporragen	VVFIN	VINF.Full.zu	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Anschein	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
sei	sei	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	-	-	-	-	-
Alles	Alles	alle	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
gleichmäßig	gleichmäßig	gleichmäßig	ADJD	ADJD.Pos	no	-	-	-	-	-
trocken	trocken	trocken	ADJD	ADJD.Pos	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
als	als	als	KOUS	CONJ.Comp.-	no	-	-	-	-	-
könne	könne	können	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
unbehindert	unbehindert	unbehindert	ADJD	ADJD.Pos	no	-	-	-	-	-
bis	bis	bis	KON	APPR.Bis	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
Inseln	Inseln	Insel	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
hinübergehen	hinübergehen	hinübergehen	VVINF	VINF.Full.-	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.speech.9.metaph	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	reported.speech.9.metaph	-	-	-	-
kundigen	kundigen	kundig	ADJA	ADJA.Pos.Dat.Sg.Neut	no	reported.speech.9.metaph	-	-	-	-
Auge	Auge	Auge	NN	N.Reg.Dat.Sg.Neut	no	reported.speech.9.metaph	-	-	-	-
verriethen	verrieten	verraten	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	reported.speech.9.metaph	-	-	-	-
hier	hier	hier	ADV	ADV	no	reported.speech.9.metaph	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.speech.9.metaph	-	-	-	-
da	da	da	ADV	ADV	no	reported.speech.9.metaph	-	-	-	-
aufblinkende	aufblinkende	aufblinkend	ADJA	ADJA.Pos.Nom.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
Sonnenreflexe	Sonnenreflexe	Sonnenreflex	NN	N.Reg.Nom.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
Anwesenheit	Anwesenheit	Anwesenheit	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
jener	jener	jen	PDAT	PRO.Dem.Attr.-.Gen.Pl.Masc	no	reported.speech.9.metaph	-	-	-	-
schmalen	schmalen	schmal	ADJA	ADJA.Pos.Gen.Pl.Masc	no	reported.speech.9.metaph	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.9.metaph	-	-	-	-
aber	aber	aber	ADV	ADV	no	reported.speech.9.metaph	-	-	-	-
tiefen	tiefen	tief	ADJA	ADJA.Pos.Gen.Pl.Neut	no	reported.speech.9.metaph	-	-	-	-
Rinnsale	Rinnsale	Rinnsal	NN	N.Reg.Gen.Pl.Neut	no	reported.speech.9.metaph	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.9.metaph	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	reported.speech.9.metaph	-	-	-	-
als	als	als	KOKOM	APPR.Als	no	reported.speech.9.metaph	-	-	-	-
unüberspringliche	unüberspringliche	unüberspringliche	ADJA	ADJA.Pos.Nom.Pl.Masc	no	reported.speech.9.metaph	-	-	-	-
Gräben	Gräben	Graben	NN	N.Reg.Nom.Pl.Masc	no	reported.speech.9.metaph	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	reported.speech.9.metaph	-	-	-	-
durch	durch	durch	APPR	APPR.Acc	no	reported.speech.9.metaph	-	-	-	-
„	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	no	reported.speech.9.metaph	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
Watte	Watte	Watte	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.9.metaph	-	-	-	-
“	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	reported.speech.9.metaph	-	-	-	-
hinziehen	hinziehen	hinziehen	VVINF	VINF.Full.-	no	reported.speech.9.metaph	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
oft	oft	oft	ADV	ADV	no	-	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Erreichen	Erreichen	Erreichen	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	reported.thought.2	-	-	-	-
vorgesteckten	vorgesteckten	vorgesteckt	ADJA	ADJA.Pos.Gen.Sg.Neut	no	reported.thought.2	-	-	-	-
Zieles	Zieles	Ziel	NN	N.Reg.Gen.Sg.Neut	no	reported.thought.2	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
Fuß	Fuß	Fuß	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
unmöglich	unmöglich	unmöglich	ADJD	ADJD.Pos	no	-	-	-	-	-
machen	machen	machen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
jetzt	jetzt	jetzt	ADV	ADV	no	-	-	-	-	-
gegen	gegen	gegen	APPR	APPR.Acc	no	-	-	-	-	-
Abend	Abend	Abend	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Sonne	Sonne	Sonne	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
stand	stand	stehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
schon	schon	schon	ADV	ADV	no	-	-	-	-	-
ziemlich	ziemlich	ziemlich	ADV	ADV	no	-	-	-	-	-
tief	tief	tief	ADJD	ADJD.Pos	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Westen	Westen	Westen	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	yes	-	-	-	-	-
lag	lag	liegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
freundlich	freundlich	freundlich	ADJD	ADJD.Pos	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
grünem	grünem	grün	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Schimmer	Schimmer	Schimmer	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
überzogenen	überzogenen	überziehen	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Baumkronen	Baumkronen	Baumkrone	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Park	Park	Park	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
glänzte	glänzte	glänzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
über	über	über	APPR	APPR.über	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
graue	graue	grau	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Rückseite	Rückseite	Rückseite	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Schlosses	Schlosses	Schloß	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
unten	unten	unten	ADV	ADV	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
blüthenübersäeten	blüthenübersäeten	Blüthenübersäeten	NE	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Pfirsich-	Pfirsich-	pfirsich-	TRUNC	TRUNC.Noun	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Aprikosenbäumen	Aprikosenbäumen	Aprikosenbaum	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
verdeckt	verdeckt	verdecken	VVPP	VPP.Full.Psp	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Neut	yes	-	-	-	-	-
Paar	Paar	Paar	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
hochstämmigsten	hochstämmigsten	hochstämmig	ADJA	ADJA.Sup.Gen.Sg.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
ihnen	ihnen	sie	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	-	-	-	-
ragten	ragten	ragen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
bis	bis	bis	ADV	APPR.Bis	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	-	-	-	-	-
geöffneten	geöffneten	geöffnet	ADJA	ADJA.Pos.Acc.Pl.Neut	no	-	-	-	-	-
Fenster	Fenster	Fenster	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
zweiten	zweiten	zweit	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Stockwerks	Stockwerks	Stockwerk	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
empor	empor	empor	PTKVZ	PART.Verb	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Auch	Auch	auch	ADV	ADV	yes	-	-	-	-	-
durch	durch	durch	APPR	APPR.Acc	no	-	-	-	-	-
diese	diese	diese	PDS	PRO.Dem.Subst.-.Acc.Sg.Fem	no	-	-	-	-	-
fiel	fiel	fallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Sonne	Sonne	Sonne	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
großen	großen	groß	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
alterthümlichen	altertümlichen	altertümlich	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Schnitzmöbeln	Schnitzmöbeln	Schnitzmöbel	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
behaglich	behaglich	behaglich	ADJD	ADJD.Pos	no	-	-	-	-	-
ausgestatteten	ausgestatteten	ausgestattet	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Saal	Saal	Saal	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	-	-	-	-	-
Innere	Innere	Innere	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
desselben	desselben	dieselbe	PDS	PRO.Dem.Subst.-.Gen.Sg.Masc	no	-	-	-	-	-
entsprach	entsprach	entsprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	reported.thought.3	-	-	-	-
Erwartungen	Erwartungen	Erwartung	NN	N.Reg.Dat.Pl.Fem	no	reported.thought.3	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.3	-	-	-	-
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Acc.Pl.Fem	no	reported.thought.3	-	-	-	-
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	reported.thought.3	-	-	-	-
Gebäude	Gebäude	Gebäude	NN	N.Reg.Nom.Sg.Neut	no	reported.thought.3	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.thought.3	-	-	-	-
Außen	Außen	Außen	NN	ADV	no	reported.thought.3	-	-	-	-
erregte	erregte	erregen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.thought.3	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.thought.3	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Neugestaltung	Neugestaltung	Neugestaltung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Zeit	Zeit	Zeit	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
Beiden	Beiden	beide	PIS	PRO.Indef.Subst.-.Dat.Pl.*	no	-	-	-	-	-
gleichmäßig	gleichmäßig	gleichmäßig	ADJD	ADJD.Pos	no	-	-	-	-	-
vorübergegangen	vorübergegangen	vorübergehen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
ehemals	ehemals	ehemals	ADV	ADV	no	-	-	-	-	-
modische	modische	modisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Erscheinung	Erscheinung	Erscheinung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
als	als	als	KOKOM	APPR.Als	no	-	-	-	-	-
veraltet	veraltet	veraltet	ADJD	ADJD.Pos	no	-	-	-	-	-
hinter	hinter	hinter	APPR	APPR.Hinter	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	-	-	-	-	-
zurückgelassen	zurückgelassen	zurücklassen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Aber	Aber	aber	KON	CONJ.Coord.Aber	yes	-	frame.4	-	-	-
Wenige	Wenige	wenige	PIAT	PRO.Indef.Subst.-.Nom.Pl.*	no	-	frame.4	speaker.4	-	-
hatten	hatten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Ind	no	-	frame.4	-	-	-
behauptet	behauptet	behaupten	VVPP	VPP.Full.Psp	no	-	frame.4	-	intexpr.4	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.4	-	-	-	-
dies	dies	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	indirect.speech.4	-	-	-	-
zum	zum	zum	APPRART	APPRART.Dat.Sg.Masc	no	indirect.speech.4	-	-	-	-
Nachtheil	Nachteil	Nachteil	NN	N.Reg.Dat.Sg.Masc	no	indirect.speech.4	-	-	-	-
derselben	derselben	dieselbe	PDAT	PRO.Dem.Subst.-.Dat.Sg.Fem	no	indirect.speech.4	-	-	-	-
geschehe	geschehe	geschehen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.speech.4	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	indirect.speech.4	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Pl.*	yes	-	-	-	-	-
Meisten	Meisten	meiste	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	-	-	-	-	-
fühlten	fühlten	fühlen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
unbewußt	unbewußt	unbewußt	ADJD	ADJD.Pos	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Pl.Neut	no	-	-	-	-	-
Zimmer	Zimmer	Zimmer	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	wie	wie	PWAV	CONJ.Comp.-	no	-	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
ganze	ganze	ganz	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Haus	Haus	Haus	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
besaßen	besaßen	besitzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
wohlthuender	wohltuender	wohltuend	ADJD	ADJD.Comp	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Gemüth	Gemüt	Gemüt	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
Besuchenden	Besuchenden	Besuchende	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
einwirkte	einwirkte	einwirken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	als	als	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
Marmorplatten	Marmorplatten	Marmorplatte	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Goldeinfassung	Goldeinfassung	Goldeinfassung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
luxuriös	luxuriös	luxuriös	ADJD	ADJD.Pos	no	-	-	-	-	-
eingerichteten	eingerichteten	eingerichtet	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
Empfanggemächer	Empfanggemächer	Empfanggemach	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
zwei	zwei	zwei	CARD	CARD	no	-	-	-	-	-
oder	oder	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
drei	drei	drei	CARD	CARD	no	-	-	-	-	-
reichen	reichen	reich	ADJA	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
Kaufleute	Kaufleute	Kaufmann	NN	N.Reg.Nom.Pl.*	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Stadt	Stadt	Stadt	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
deren	deren	die	PRELAT	PRO.Rel.Attr.-.Gen.Sg.Fem	no	reported.speech.10.metaph	-	-	-	-
Handel	Handel	Handel	NN	N.Reg.Nom.Sg.Masc	no	reported.speech.10.metaph	-	-	-	-
ihnen	ihnen	sie	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	reported.speech.10.metaph	-	-	-	-
derartigen	derartigen	derartig	ADJA	ADJA.Pos.Acc.Sg.Masc	no	reported.speech.10.metaph	-	-	-	-
Prunk	Prunk	Prunk	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.10.metaph	-	-	-	-
verstattete	verstattete	verstatten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.10.metaph	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech.10.metaph	-	-	-	-
Vor	Vor	vor	APPR	APPR.Vor	yes	-	-	-	-	-
Allem	Allem	alle	PIS	PRO.Indef.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
lag	lag	liegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Frühlingssonne	Frühlingssonne	Frühlingssonne	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
warm	warm	warm	ADJD	ADJD.Pos	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
braunen	braunen	braun	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Holzgetäfel	Holzgetäfel	Holzgetäfel	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
alten	alten	alt	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
breit	breit	breit	ADJD	ADJD.Pos	no	-	-	-	-	-
umrahmten	umrahmten	umrahmt	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Portraitgesichtern	Portraitgesichtern	Portraitgesicht	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	wie	wie	PWAV	PROADV.Inter	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
