tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
mir	mir	mich	PRF	PRO.Pers.Subst.1.Dat.Sg.*	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
Ernst	Ernst	Ernst	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
versprechen	versprechen	versprechen	VVFIN	VINF.Full.-	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
!	&quot;	&quot;	$(	FM	no	direct.speech.6|reported.speech.7.nonfact	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.6	-	-	-	-
Auch	Auch	auch	ADV	ADV	yes	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
ernst	ernst	ernst	ADJD	ADJD.Pos	no	-	-	-	-	-
geworden	geworden	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	-	-	-	-	-
noch	noch	noch	ADV	ADV	no	-	-	-	-	-
nie	nie	nie	ADV	ADV	no	-	-	-	-	-
gesehen	gesehen	sehen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	freeIndirect.thought.8	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	freeIndirect.thought.8	-	-	-	-
Mondschein	Mondschein	Mondschein	NN	N.Reg.Nom.Sg.Masc	no	freeIndirect.thought.8	-	-	-	-
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Neut	no	freeIndirect.thought.8	-	-	-	-
Augen	Augen	Auge	NN	N.Reg.Acc.Pl.Neut	no	freeIndirect.thought.8	-	-	-	-
so	so	so	ADV	ADV	no	freeIndirect.thought.8	-	-	-	-
feucht	feucht	feucht	ADJD	ADJD.Pos	no	freeIndirect.thought.8	-	-	-	-
schimmern	schimmern	schimmern	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	freeIndirect.thought.8	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	freeIndirect.thought.8	-	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.9	-	-	-	-
Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.9|reported.speech.10	-	-	-	-
versprech's	Gesprächs	Gespräch	NN	N.Reg.Gen.Sg.Neut	no	direct.speech.9|reported.speech.10	-	-	-	-
dir	dir	du	PPER	PRO.Pers.Subst.2.Dat.Sg.*	no	direct.speech.9|reported.speech.10	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	no	direct.speech.9	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.9	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.9	-	intexpr.9	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	frame.9	speaker.9	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.9	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Fem	yes	direct.speech.11	-	-	-	-
Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.11	-	-	-	-
werde	werde	werden	VAFIN	VFIN.Aux.1.Sg.Pres.Ind	no	direct.speech.11	-	-	-	-
dir	dir	du	PPER	PRO.Pers.Subst.2.Dat.Sg.*	no	direct.speech.11	-	-	-	-
immer	immer	immer	ADV	ADV	no	direct.speech.11	-	-	-	-
gehorsam	Gehorsam	Gehorsam	NN	ADJD.Pos	no	direct.speech.11	-	-	-	-
sein	sein	sein	VAINF	VINF.Sein.-	no	direct.speech.11	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.11	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	no	direct.speech.11	-	-	-	-
Von	Von	von	APPR	APPR.Dat	yes	reported.speech.12.nonfact	-	-	-	-
da	da	da	ADV	ADV	no	reported.speech.12.nonfact	-	-	-	-
ab	ab	ab	PTKVZ	PART.Verb	no	reported.speech.12.nonfact	-	-	-	-
sprach	sprach	sprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.12.nonfact	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
kein	kein	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Neut	no	reported.speech.12.nonfact	-	-	-	-
Wort	Wort	Wort	NN	N.Reg.Acc.Sg.Neut	no	reported.speech.12.nonfact	-	-	-	-
mehr	mehr	mehr	ADV	ADV	no	reported.speech.12.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.12.nonfact	-	-	-	-
bis	bis	bis	KOUS	CONJ.SubFin.-	no	reported.speech.12.nonfact	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	reported.speech.12.nonfact	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	reported.speech.12.nonfact	-	-	-	-
Haus	Haus	Haus	NN	N.Reg.Acc.Sg.Neut	no	reported.speech.12.nonfact	-	-	-	-
erreicht	erreicht	erreichen	VVPP	VPP.Full.Psp	no	reported.speech.12.nonfact	-	-	-	-
hatten	hatten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Ind	no	reported.speech.12.nonfact	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.speech.13.nonfact	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	reported.speech.13.nonfact	-	-	-	-
schwieg	schwieg	schweigen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.13.nonfact	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	-	-	-	-	-
vorhin	vorhin	vorhin	ADV	ADV	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
seltsam	seltsam	seltsam	ADJD	ADJD.Pos	no	-	-	-	-	-
zumut	zumute	zumute	ADV	ADV	no	-	-	-	-	-
geworden	geworden	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	reported.thought.14.nonfact.border=state	-	-	-	-
wußte	wußte	wissen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.thought.14.nonfact.border=state	-	-	-	-
kaum	kaum	kaum	ADV	ADV	no	reported.thought.14.nonfact.border=state	-	-	-	-
selbst	selbst	selbst	ADV	ADV	no	reported.thought.14.nonfact.border=state	-	-	-	-
warum	warum	warum	PWAV	PROADV.Inter	no	reported.thought.14.nonfact.border=state	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.thought.14.nonfact.border=state	-	-	-	-
Vor	Vor	vor	APPR	APPR.Vor	yes	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Schenke	Schenke	Schenke	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
ihnen	ihnen	sie	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	-	-	-	-
Chane	Chane	Chan	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
schluchzend	schluchzend	schluchzen	VVPP	ADJD.Pos	no	-	-	-	-	-
entgegen	entgegen	entgegen	PTKVZ	PART.Verb	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.speech.15	-	-	-	-
Du	Du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.15	-	-	-	-
hast	hast	haben	VAFIN	VFIN.Haben.2.Sg.Pres.Ind	no	direct.speech.15	-	-	-	-
dich	dich	du	PPER	PRO.Pers.Subst.2.Acc.Sg.*	no	direct.speech.15	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.15	-	-	-	-
heimgetraut	heimgetraut	heimtrauen	VVPP	VPP.Full.Psp	no	direct.speech.15	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.15	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.15	-	-	-	-
rief	rief	rufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.15	-	intexpr.15	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	frame.15	speaker.15	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.15	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Fem	yes	direct.speech.16	-	-	-	-
Was	Was	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	no	direct.speech.16	-	-	-	-
bringst	bringst	bringen	VVFIN	VFIN.Full.2.Sg.Pres.Ind	no	direct.speech.16	-	-	-	-
du	du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.16	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.16	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.16	-	-	-	-
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	-	-	-	-	-
suchte	suchte	suchen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Sg.Fem	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
beruhigen	beruhigen	beruhigen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
als	als	als	KOUS	CONJ.SubFin.-	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
drang	drang	dringen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
erzählen	erzählen	erzählen	VVINF	VINF.Full.-	no	reported.speech.17|reported.speech.18.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wies	wies	weisen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.19	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech.19	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	reported.speech.19	-	-	-	-
kurz	kurz	kurz	ADJD	ADJD.Pos	no	reported.speech.19	-	-	-	-
ab	ab	ab	PTKVZ	PART.Verb	no	reported.speech.19	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech.19	-	-	-	-
»	&quot;	&quot;	$(	ADJA.Pos.Acc.Sg.Masc	yes	direct.speech.20	-	-	-	-
Morgen	Morgen	Morgen	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.20	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.20	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	no	direct.speech.20	-	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.20	-	intexpr.20	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.20	speaker.20	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.20	-	-	-
»	&quot;	&quot;	$(	N.Reg.Acc.Sg.Fem	yes	direct.speech.21	-	-	-	-
Für	Für	für	APPR	APPR.Acc	no	direct.speech.21	-	-	-	-
heut	heute	heute	ADV	ADV	no	direct.speech.21	-	-	-	-
hab	habe	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.21	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.21	-	-	-	-
genug	genug	genug	ADV	ADV	no	direct.speech.21	-	-	-	-
!	!	!	$.	SYM.Pun.Sent	no	direct.speech.21	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Neut	no	direct.speech.21	-	-	-	-
»	&quot;	&quot;	$(	CARD	yes	direct.thought.22	-	-	-	-
Genug	Genug	genug	ADV	ADV	no	direct.thought.22	-	-	-	-
...	...	...	$(	SYM.Pun.Cont	no	direct.thought.22	-	-	-	-
genug	genug	genug	ADV	ADV	no	direct.thought.22	-	-	-	-
...	...	...	$(	SYM.Pun.Cont	no	direct.thought.22	-	-	-	-
«	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	direct.thought.22	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.22	-	-	-
wiederholte	wiederholte	wiederholen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.22	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.22	speaker.22	-	-
in	in	in	APPR	APPR.In	no	-	frame.22	-	-	-
Gedanken	Gedanken	Gedanke	NN	N.Reg.Dat.Pl.Masc	no	-	frame.22	-	intexpr.22	-
immer	immer	immer	ADV	ADV	no	-	frame.22	-	-	-
wieder	wieder	wieder	ADV	ADV	no	-	frame.22	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
bis	bis	bis	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
todmüde	todmüde	todmüde	ADJD	ADJD.Pos	no	-	-	-	-	-
aufs	aufs	aufs	APPRART	APPRART.Acc.Sg.Neut	no	-	-	-	-	-
Lager	Lager	Lager	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
sank	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
IV	IV	iv	CARD	CARD	yes	-	-	-	-	-
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	-	-	-	-	-
Schlaf	Schlaf	Schlaf	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
barmherzig	barmherzig	barmherzig	ADJD	ADJD.Pos	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.thought.40	-	-	-	-
noch	noch	noch	ADV	ADV	no	reported.thought.40	-	-	-	-
einige	einige	einige	PIAT	PRO.Indef.Attr.-.Acc.Pl.Fem	no	reported.thought.40	-	-	-	-
Minuten	Minuten	Minute	NN	N.Reg.Acc.Pl.Fem	no	reported.thought.40	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.40	-	-	-	-
wo	wo	wo	PWAV	PROADV.Inter	no	reported.thought.40	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	reported.thought.40	-	-	-	-
alle	alle	alle	PIAT	PRO.Indef.Attr.-.Nom.Pl.Neut	no	reported.thought.40	-	-	-	-
Erlebnisse	Erlebnisse	Erlebnis	NN	N.Reg.Nom.Pl.Neut	no	reported.thought.40	-	-	-	-
dieses	dieses	diese	PDAT	PRO.Dem.Attr.-.Gen.Sg.Masc	no	reported.thought.40	-	-	-	-
Schicksalstages	Schicksalstages	Schicksalstag	NN	N.Reg.Gen.Sg.Masc	no	reported.thought.40	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.40	-	-	-	-
wie	wie	wie	PWAV	CONJ.Comp.-	no	reported.thought.40	-	-	-	-
noch	noch	noch	ADV	ADV	no	reported.thought.40	-	-	-	-
keiner	keiner	keine	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	reported.thought.40	-	-	-	-
über	über	über	APPR	APPR.über	no	reported.thought.40	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	reported.thought.40	-	-	-	-
gekommen	gekommen	kommen	VVPP	VPP.Full.Psp	no	reported.thought.40	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.40	-	-	-	-
qualvoll	qualvoll	qualvoll	ADJD	ADJD.Pos	no	reported.thought.40	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.40	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.thought.40	-	-	-	-
tollem	tollem	toll	ADJA	ADJA.Pos.Dat.Sg.Masc	no	reported.thought.40	-	-	-	-
Wirbel	Wirbel	Wirbel	NN	N.Reg.Dat.Sg.Masc	no	reported.thought.40	-	-	-	-
durchs	durchs	durchs	APPRART	APPRART.Acc.Sg.Neut	no	reported.thought.40	-	-	-	-
Hirn	Hirn	Hirn	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.40	-	-	-	-
stachen	stachen	stechen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	reported.thought.40	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
dann	dann	dann	ADV	ADV	no	reported.thought.24.nonfact.border=state	-	-	-	-
