tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Neut	no	-	-	-	-	-
Werke	Werke	Werk	NN	N.Reg.Gen.Pl.Neut	no	-	-	-	-	-
vergleichbar	vergleichbar	vergleichbar	ADJD	ADJD.Pos	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	-	-	-	-	-
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
Tiefe	Tiefe	Tiefe	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	-	-	-	-	-
haben	haben	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	-	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
ungemessener	ungemessener	ungemeßen	ADJD	ADJD.Comp	no	-	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Brunnen	Brunnen	Brunnen	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Demoktitus	Demoktitus	Demoktitus	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Joseph	Joseph	Joseph	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
Glanville	Glanville	Glanville	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Wir	Wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	yes	-	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.1.Pl.Past.Ind	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Gipfel	Gipfel	Gipfel	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
höchsten	höchsten	hoch	ADJA	ADJA.Sup.Gen.Sg.Fem	no	-	-	-	-	-
Klippe	Klippe	Klippe	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
angelangt	angelangt	angelangen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Einige	Einige	einige	PIAT	PRO.Indef.Attr.-.Acc.Pl.Fem	yes	reported.speech.1.nonfact	-	-	-	-
Minuten	Minuten	Minute	NN	N.Reg.Acc.Pl.Fem	no	reported.speech.1.nonfact	-	-	-	-
schien	schien	scheinen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.1.nonfact	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	reported.speech.1.nonfact	-	-	-	-
Alte	Alte	Alte	NN	N.Reg.Nom.Sg.Masc	no	reported.speech.1.nonfact	-	speaker.1_2_7_10_13_15_8_9	-	-
zu	zu	zu	PTKZU	PART.Deg	no	reported.speech.1.nonfact	-	-	-	-
erschöpft	erschöpft	erschöpfen	VVPP	ADJD.Pos	no	reported.speech.1.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.1.nonfact	-	-	-	-
um	um	um	KOUI	CONJ.SubInf.-	no	reported.speech.1.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	reported.speech.1.nonfact	-	-	-	-
sprechen	sprechen	sprechen	VVINF	VINF.Full.-	no	reported.speech.1.nonfact	-	-	intexpr.1	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech.1.nonfact	-	-	-	-
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.speech.2	-	-	-	-
Vor	Vor	vor	APPR	APPR.Vor	no	direct.speech.2	-	-	-	-
drei	drei	drei	CARD	CARD	no	direct.speech.2	-	-	-	-
Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	no	direct.speech.2	-	-	-	-
noch	noch	noch	ADV	ADV	no	direct.speech.2	-	-	-	-
«	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.2	-	intexpr.2	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.2	-	-	-
schließlich	schließlich	schließlich	ADV	ADV	no	-	frame.2	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
»	&quot;	&quot;	$(	CARD	no	direct.speech.2	-	-	-	-
hätte	hätte	haben	VAFIN	VFIN.Haben.1.Sg.Past.Subj	no	direct.speech.2	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
diesen	diesen	diese	PDAT	PRO.Dem.Attr.-.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
Weg	Weg	Weg	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
gerade	gerade	gerade	ADV	ADV	no	direct.speech.2	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.2	-	-	-	-
leicht	leicht	leicht	ADJD	ADJD.Pos	no	direct.speech.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
ohne	ohne	ohne	APPR	APPR.Acc	no	direct.speech.2	-	-	-	-
Ermüdung	Ermüdung	Ermüdung	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
gemacht	gemacht	machen	VVPP	VPP.Full.Psp	no	direct.speech.2	-	-	-	-
wie	wie	wie	KOKOM	CONJ.Comp.-	no	direct.speech.2	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
jüngste	jüngste	jung	ADJA	ADJA.Sup.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
meiner	meiner	meine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Masc	no	direct.speech.2	-	-	-	-
Söhne	Söhne	Sohn	NN	N.Reg.Gen.Pl.Masc	no	direct.speech.2	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
aber	aber	aber	ADV	CONJ.Coord.Aber	no	direct.speech.2	-	-	-	-
dann	dann	dann	ADV	ADV	no	direct.speech.2	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.1.Sg.Past.Ind	no	direct.speech.2	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	direct.speech.2	-	-	-	-
Erlebnis	Erlebnis	Erlebnis	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
wie	wie	wie	PWAV	CONJ.Comp.-	no	direct.speech.2	-	-	-	-
wohl	wohl	wohl	ADV	ADV	no	direct.speech.2	-	-	-	-
kein	kein	keine	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Sterblicher	Sterblicher	Sterbliche	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
vor	vor	vor	APPR	APPR.Vor	no	direct.speech.2	-	-	-	-
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	direct.speech.2	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	direct.speech.2	-	-	-	-
wenigstens	wenigstens	wenigstens	ADV	ADV	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
wie	wie	wie	KOKOM	CONJ.Comp.-	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
keiner	keiner	keine	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	direct.speech.2|reported.speech.3.nonfact	-	speaker.3	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
überlebte	überlebte	überleben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
um	um	um	KOUI	CONJ.SubInf.-	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
davon	davon	davon	PAV	PROADV.Dem	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2|reported.speech.3.nonfact	-	-	-	-
berichten	berichten	berichten	VVINF	VINF.Full.-	no	direct.speech.2|reported.speech.3.nonfact	-	-	intexpr.3	-
–	-	-	$(	SYM.Pun.Hyph	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	yes	direct.speech.2	-	-	-	-
sechs	sechs	sechs	CARD	CARD	yes	direct.speech.2	-	-	-	-
Stunden	Stunden	Stunde	NN	N.Reg.Acc.Pl.Fem	no	direct.speech.2	-	-	-	-
tödlichen	tödlichen	tödlich	ADJA	ADJA.Pos.Gen.Sg.Neut	no	direct.speech.2	-	-	-	-
Entsetzens	Entsetzens	Entsetzen	NN	N.Reg.Gen.Sg.Neut	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
damals	damals	damals	ADV	ADV	no	direct.speech.2	-	-	-	-
durchgemacht	durchgemacht	durchmachen	VVPP	ADJD.Pos	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
haben	haben	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	direct.speech.2	-	-	-	-
mich	mich	ich	PPER	PRO.Refl.Subst.1.Acc.Sg.*	no	direct.speech.2	-	-	-	-
an	an	an	APPR	APPR.An	no	direct.speech.2	-	-	-	-
Leib	Leib	Leib	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
Seele	Seele	Seele	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
gebrochen	gebrochen	gebrechen	VVPP	VPP.Full.Psp	no	direct.speech.2	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	yes	direct.speech.2|reported.thought.4	-	-	-	-
halten	halten	halten	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.2|reported.thought.4	-	-	intexpr.4	-
mich	mich	mich	PRF	PRO.Pers.Subst.1.Acc.Sg.*	no	direct.speech.2|reported.thought.4	-	-	-	-
für	für	für	APPR	APPR.Acc	no	direct.speech.2|reported.thought.4	-	-	intexpr.4	-
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	direct.speech.2|reported.thought.4	-	-	-	-
sehr	sehr	sehr	ADV	ADV	yes	direct.speech.2|reported.thought.4	-	-	-	-
alten	alten	alt	ADJA	ADJA.Pos.Acc.Sg.Masc	yes	direct.speech.2|reported.thought.4	-	-	-	-
Mann	Mann	Mann	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.2|reported.thought.4	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	direct.speech.2	-	-	-	-
aber	aber	aber	KON	CONJ.Coord.Aber	no	direct.speech.2	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
bin	bin	sein	VAFIN	VFIN.Sein.1.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.2	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.2	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
Weniger	Weniger	wenige	PIAT	PRO.Indef.Attr.-.*.*.*	yes	direct.speech.2	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	direct.speech.2	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Tag	Tag	Tag	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
reichte	reichte	reichen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.speech.2	-	-	-	-
hin	hin	hin	PTKVZ	PART.Verb	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
um	um	um	KOUI	CONJ.SubInf.-	no	direct.speech.2	-	-	-	-
meine	meine	meine	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Neut	no	direct.speech.2	-	-	-	-
tiefschwarzen	tiefschwarzen	tiefschwarz	ADJA	ADJA.Pos.Acc.Pl.Neut	no	direct.speech.2	-	-	-	-
Haare	Haare	Haar	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.2	-	-	-	-
weiß	weiß	wissen	VVFIN	ADJD.Pos	no	direct.speech.2	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2	-	-	-	-
machen	machen	machen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
meinen	meinen	meine	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	no	direct.speech.2	-	-	-	-
Gliedern	Gliedern	Glied	NN	N.Reg.Dat.Pl.Neut	no	direct.speech.2	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Kraft	Kraft	Kraft	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
meinen	meinen	meine	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Masc	no	direct.speech.2	-	-	-	-
Nerven	Nerven	Nerv	NN	N.Reg.Dat.Pl.Masc	no	direct.speech.2	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Spannung	Spannung	Spannung	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2	-	-	-	-
nehmen	nehmen	nehmen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.2	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	direct.speech.2	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
bei	bei	bei	APPR	APPR.Dat	no	direct.speech.2	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.2	-	-	-	-
geringsten	geringsten	gering	ADJA	ADJA.Sup.Dat.Sg.Fem	no	direct.speech.2	-	-	-	-
Anstrengung	Anstrengung	Anstrengung	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.2	-	-	-	-
zittere	zittere	zittern	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
vor	vor	vor	APPR	APPR.Vor	no	direct.speech.2	-	-	-	-
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	direct.speech.2	-	-	-	-
Schatten	Schatten	Schatten	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.2	-	-	-	-
erschrecke	erschrecke	erschrecken	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
Können	Können	können	VMFIN	VFIN.Mod.3.Pl.Pres.Ind	yes	direct.speech.2	frame.5	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.2	frame.5	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	direct.speech.2	frame.5	-	-	-
denken	denken	denken	VVINF	VINF.Full.-	no	direct.speech.2	frame.5	-	intexpr.5	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	frame.5	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
kaum	kaum	kaum	ADV	ADV	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
über	über	über	APPR	APPR.über	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
kleine	kleine	klein	ADJA	ADJA.Pos.Acc.Sg.Fem	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
Klippe	Klippe	Klippe	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
schauen	schauen	schauen	VVINF	VINF.Full.-	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
vermag	vermag	vermögen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
ohne	ohne	ohne	KOUI	CONJ.SubInf.-	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
schwindlig	schwindlig	schwindlig	ADJD	ADJD.Pos	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
werden	werden	werden	VAINF	VINF.Aux.-	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.2|indirect.thought.5.nonfact	-	-	-	-
«	&quot;	&quot;	$(	CARD	no	direct.speech.2	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
›	&gt;	&gt;	$(	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
kleine	kleine	klein	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Klippe	Klippe	Klippe	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
‹	&lt;	&lt;	$(	CARD	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
deren	deren	die	PRELAT	PRO.Rel.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Rand	Rand	Rand	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
sorglos	sorglos	sorgelos	ADJD	ADJD.Pos	no	-	-	-	-	-
niedergeworfen	niedergeworfen	niederwerfen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
gewichtigere	gewichtigere	gewichtig	ADJA	ADJA.Comp.Nom.Sg.Masc	no	-	-	-	-	-
Teil	Teil	Teil	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
seines	seines	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	-	-	-	-	-
Körpers	Körpers	Körper	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
darüber	darüber	darüber	PAV	PROADV.Dem	no	-	-	-	-	-
hinaushing	hinaushing	hinaushängen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
während	während	während	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
allein	allein	allein	ADV	ADV	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Halt	Halt	Halt	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
den	den	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Masc	no	-	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
schlüpfrigen	schlüpfrigen	schlüpfrig	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Felsrand	Felsrand	Felsrand	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
aufgestützten	aufgestützten	aufgestützt	ADJA	ADJA.Pos.Acc.Pl.Masc	no	-	-	-	-	-
Ellbogen	Ellbogen	Ellbogen	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
gewährten	gewährten	gewähren	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	-	-	-	-	-
am	am	am	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Hinunterfallen	Hinunterfallen	Hinunterfallen	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
hinderte	hinderte	hindern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	no	-	-	-	-	-
›	&gt;	&gt;	$(	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
kleine	kleine	klein	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Klippe	Klippe	Klippe	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
‹	&lt;	&lt;	$(	N.Name.Nom.Sg.*	no	-	-	-	-	-
erhob	erhob	erheben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
als	als	als	KOKOM	APPR.Als	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	-	-	-	-	-
steiler	steiler	steil	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wilder	wilder	wild	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
