tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Universitätsprofessor	Universitätsprofessor	Universitätsprofessor	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5_6	-	-
Regierungsrat	Regierungsrat	Regierungsrat	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5_6	-	-
Dr.	Dr.	Dr.	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5_6	-	-
Karl	Karl	Karl	NE	N.Name.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5_6	-	-
Brockhausen	Brockhausen	Brockhausen	NE	N.Name.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5_6	-	-
in	in	in	APPR	APPR.In	no	reported.writing.5	-	-	-	-
einem	einem	ein	ART	ART.Indef.Dat.Sg.Neut	no	reported.writing.5	-	-	-	-
Büchlein	Büchlein	Büchlein	NN	N.Reg.Dat.Sg.Neut	no	reported.writing.5	-	speaker.7	intexpr.5	-
gezeigt	gezeigt	zeigen	VVPP	VPP.Full.Psp	no	reported.writing.5	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
das	das	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	reported.writing.6	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	reported.writing.6	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	reported.writing.6	-	-	-	-
Titel	Titel	Titel	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.6	-	-	-	-
„	&quot;	&quot;	$(	CARD	no	reported.writing.6	-	-	-	-
Oesterreichische	österreichische	österreichisch	ADJA	ADJA.Pos.Acc.Pl.Fem	no	reported.writing.6	-	-	-	-
Verwaltungsreformen	Verwaltungsreformen	Verwaltungsreform	NN	N.Reg.Acc.Pl.Fem	no	reported.writing.6	-	-	-	-
“	&quot;	&quot;	$(	CARD	no	reported.writing.6	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	reported.writing.6	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.writing.6	-	-	-	-
eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	no	reported.writing.6	-	-	-	-
herbe	herbe	herbe	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.writing.6	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.writing.6	-	-	-	-
aber	aber	aber	ADV	ADV	no	reported.writing.6	-	-	-	-
gerechte	gerechte	gerecht	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.writing.6	-	-	-	-
Kritik	Kritik	Kritik	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.6	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Masc	no	reported.writing.6	-	-	-	-
Mängel	Mängel	Mangel	NN	N.Reg.Gen.Pl.Masc	no	reported.writing.6	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.writing.6	-	-	-	-
sondern	sondern	sondern	KON	CONJ.Coord.-	no	reported.writing.6	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.writing.6	-	-	-	-
praktische	praktische	praktisch	ADJA	ADJA.Pos.Acc.Pl.Masc	no	reported.writing.6	-	-	-	-
Vorschläge	Vorschläge	Vorschlag	NN	N.Reg.Acc.Pl.Masc	no	reported.writing.6	-	-	-	-
bringt	bringt	bringen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.6	-	-	intexpr.6	-
.	.	--	$.	SYM.Pun.Sent	no	reported.writing.6	-	-	-	-
Schon	Schon	schon	ADV	ADV	yes	-	frame.7	-	-	-
das	das	der	ART	ART.Def.Nom.Sg.Neut	no	-	frame.7	-	-	-
Motto	Motto	Motto	NN	N.Reg.Nom.Sg.Neut	no	-	frame.7	-	intexpr.7	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	frame.7	-	-	-
beachtenswert	beachtenswert	beachtenswert	ADJD	ADJD.Pos	no	-	frame.7	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.7	-	-	-
„	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	direct.writing.7	-	-	-	-
Das	Das	der	ART	ART.Def.Nom.Sg.Neut	no	direct.writing.7	-	-	-	-
Staatsrecht	Staatsrecht	Staatsrecht	NN	N.Reg.Nom.Sg.Neut	no	direct.writing.7	-	-	-	-
zerreißt	zerreißt	zerreißen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.writing.7	-	-	-	-
Oesterreich	Österreich	Österreich	NE	N.Name.Acc.Sg.Neut	no	direct.writing.7	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.writing.7	-	-	-	-
die	die	der	ART	ART.Def.Nom.Sg.Fem	no	direct.writing.7	-	-	-	-
Verwaltung	Verwaltung	Verwaltung	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.7	-	-	-	-
hält	hält	halten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.writing.7	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	direct.writing.7	-	-	-	-
zusammen	zusammen	zusammen	PTKVZ	PART.Verb	no	direct.writing.7	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.writing.7	-	-	-	-
“	&quot;	&quot;	$(	CARD	no	direct.writing.7	-	-	-	-
Damit	Damit	damit	PAV	PROADV.Dem	yes	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
bereits	bereits	bereits	ADV	ADV	no	-	-	-	-	-
das	das	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Ziel	Ziel	Ziel	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
jede	jede	jeder	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
zweckmäßige	zweckmäßige	zweckmäßig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Neueinrichtung	Neueinrichtung	Neueinrichtung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Administrative	Administrative	Administrative	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
angedeutet	angedeutet	andeuten	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	Die	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
