tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
vornehme	-	vornehm	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Aufgabe	-	Aufgabe	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Vereinsleitung	-	Vereinsleitung	NN	N.Reg.Gen.Sg.Fem	no	-	-	speaker.1_12	-	-
sein	-	sein	VAINF	VINF.Sein.-	no	-	-	-	-	-
müssen	-	müssen	VMFIN	VINF.Mod.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
darüber	-	darüber	PAV	PROADV.Dem	no	-	frame.1	-	-	-
rechtzeitig	-	rechtzeitig	ADJD	ADJD.Pos	no	-	frame.1	-	-	-
eingehende	-	eingehend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	frame.1	-	-	-
Berathung	-	Berathung	NN	N.Reg.Acc.Sg.Fem	no	-	frame.1	-	intexpr.1	-
zu	-	zu	PTKZU	PART.Zu	no	-	frame.1	-	-	-
pflegen	-	pflegen	VVINF	VINF.Full.-	no	-	frame.1	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
auf	-	auf	APPR	APPR.Auf	no	indirect.speech.1.nonfact	-	-	-	-
welche	-	welcher	PRELS	PRO.Inter.Attr.-.Acc.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Weise	-	Weise	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Neut	no	indirect.speech.1.nonfact	-	-	-	-
Mittel	-	Mittel	NN	N.Reg.Nom.Pl.Neut	no	indirect.speech.1.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.speech.1.nonfact	-	-	-	-
beschaffen	-	beschaffen	VVINF	VINF.Full.-	no	indirect.speech.1.nonfact	-	-	-	-
wären	-	sein	VAFIN	VFIN.Sein.3.Pl.Past.Subj	no	indirect.speech.1.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1.nonfact	-	-	-	-
um	-	um	KOUI	CONJ.SubInf.-	no	indirect.speech.1.nonfact	-	-	-	-
einer	-	ein	ART	ART.Indef.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
größeren	-	groß	ADJA	ADJA.Comp.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Anzahl	-	Anzahl	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
von	-	von	APPR	APPR.Dat	no	indirect.speech.1.nonfact	-	-	-	-
strebsamen	-	strebsam	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
aber	-	aber	KON	CONJ.Coord.Aber	no	indirect.speech.1.nonfact	-	-	-	-
unbemittelten	-	unbemittelt	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Vereinsgenossen	-	Vereinsgenosse	NN	N.Reg.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.speech.1.nonfact	-	-	-	-
weiters	-	weiter	NN	VFIN.Full.3.Sg.Past.Ind	no	indirect.speech.1.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1.nonfact	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Intention	-	Intention	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	indirect.speech.1.nonfact	-	-	-	-
Actionsprogramms	-	Actionsprogramm	NN	N.Reg.Gen.Sg.Neut	no	indirect.speech.1.nonfact	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	indirect.speech.1.nonfact	-	-	-	-
Vereines	-	Vereine	NN	N.Reg.Gen.Sg.Masc	no	indirect.speech.1.nonfact	-	-	-	-
gemäß	-	gemäß	APPO	ADJD.Pos	no	indirect.speech.1.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1.nonfact	-	-	-	-
auch	-	auch	ADV	ADV	no	indirect.speech.1.nonfact	-	-	-	-
einer	-	ein	ART	ART.Indef.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Anzahl	-	Anzahl	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
von	-	von	APPR	APPR.Dat	no	indirect.speech.1.nonfact	-	-	-	-
braven	-	braven	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1.nonfact	-	-	-	-
besonders	-	besonders	ADV	ADV	no	indirect.speech.1.nonfact	-	-	-	-
befähigten	-	befähigen	VVFIN	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
u.	-	u.	APPR	CONJ.Coord.-	no	indirect.speech.1.nonfact	-	-	-	-
tüchtigen	-	tüchtig	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
deutschen	-	deutsch	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Gewerbegehilfen	-	Gewerbegehilfe	NN	N.Reg.Dat.Pl.Fem	no	indirect.speech.1.nonfact	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.speech.1.nonfact	-	-	-	-
Besuch	-	Besuch	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.1.nonfact	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Gen.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.speech.1.nonfact	-	-	-	-
jeder	-	jeder	PIAT	PRO.Indef.Attr.-.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Beziehung	-	Beziehung	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
mannigfaltigen	-	mannigfaltig	ADJA	ADJA.Pos.Gen.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.speech.1.nonfact	-	-	-	-
lehrreichen	-	lehrreich	ADJA	ADJA.Pos.Gen.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
Ausstellung	-	Ausstellung	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech.1.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.speech.1.nonfact	-	-	-	-
ermöglichen	-	ermöglichen	VVINF	VINF.Full.-	no	indirect.speech.1.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.speech.1.nonfact	-	-	-	-
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
dürfte	-	dürfen	VMFIN	VFIN.Mod.3.Sg.Past.Subj	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
zu	-	zu	APPR	APPR.Dat	no	-	-	-	-	-
diesem	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Masc	no	-	-	-	-	-
Zwecke	-	Zweck	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
empfehlen	-	empfehlen	VVFIN	VINF.Full.-	no	-	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Beispiele	-	Beispiel	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
tüchtigen	-	tüchtig	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	-	-	-	-
oberösterreichischen	-	oberösterreichisch	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	-	-	-	-
Gewerbevereines	-	Gewerbevereine	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Aufruf	-	Aufruf	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.12.nonfact	-	-	intexpr.12	-
an	-	an	APPR	APPR.An	no	reported.speech.12.nonfact	-	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Acc.Pl.Masc	no	reported.speech.12.nonfact	-	-	-	-
Freunde	-	Freund	NN	N.Reg.Acc.Pl.Masc	no	reported.speech.12.nonfact	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Kleingewerbes	-	Kleingewerbe	NN	N.Reg.Gen.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.speech.12.nonfact	-	-	-	-
richten	-	richten	VVINF	VINF.Full.-	no	reported.speech.12.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
um	-	um	KOUI	CONJ.SubInf.-	no	-	-	-	-	-
diese	-	dieser	PDAT	PRO.Dem.Subst.-.Acc.Pl.Masc	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
veranlassen	-	veranlassen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
dieses	-	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Neut	no	-	-	-	-	-
Unternehmen	-	Unternehmen	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
durch	-	durch	APPR	APPR.Acc	no	-	-	-	-	-
Geldspenden	-	geldspende	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
unterstützen	-	unterstützen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
würde	-	werden	VAFIN	VFIN.Aux.3.Sg.Past.Subj	no	-	-	-	-	-
wohl	-	wohl	ADV	ADV	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
weiters	-	weiter	VVFIN	ADJD.Pos	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
Seite	-	Seite	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Olmützer	-	Olmützer	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Gemeindevertretung	-	Gemeindevertretung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
Seite	-	Seite	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Olmützer	-	Olmützer	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Handels-	-	Handel	TRUNC	TRUNC.Noun	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Gewerbekammer	-	Gewerbekammer	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	-	welcher	PRELS	PRO.Inter.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
Körperschaften	-	Körperschaft	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
stets	-	stets	ADV	ADV	no	-	-	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
gewerblichen	-	gewerblich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
gemeinnützigen	-	gemeinnützig	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Bestrebungen	-	Bestrebung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
humansten	-	humansten	ADJA	ADJA.Sup.Dat.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
werkthätigsten	-	werkthätig	ADJA	ADJA.Sup.Dat.Sg.Fem	no	-	-	-	-	-
Weise	-	Weise	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
unterstützt	-	unterstützen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
haben	-	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	PRELS	ART.Def.Acc.Sg.Fem	no	reported.speech.3	-	-	-	-
Bitte	-	Bitte	ADV	N.Reg.Acc.Sg.Fem	no	reported.speech.3	-	-	intexpr.3	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	reported.speech.3	-	-	-	-
Gewerbevereines	-	Gewerbeverein	NN	N.Reg.Gen.Sg.Masc	no	reported.speech.3	-	speaker.3	-	-
um	-	um	APPR	APPR.Acc	no	reported.speech.3	-	-	-	-
Gewährung	-	Gewährung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.3	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.speech.3	-	-	-	-
Subventionen	-	Subvention	NN	N.Reg.Dat.Pl.Fem	no	reported.speech.3	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.3	-	-	-	-
liberalsten	-	liberal	ADJA	ADJA.Sup.Gen.Sg.Fem	no	reported.speech.3	-	-	-	-
Gewährung	-	Gewährung	NN	N.Reg.Gen.Sg.Fem	no	reported.speech.3	-	-	-	-
begegnen	-	begegnen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Endlich	-	endlich	ADV	ADV	yes	-	-	-	-	-
sollte	-	sollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Olmützer	-	Olmützer	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Gewerbeverein	-	Gewerbeverein	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
Anlaß	-	Anlaß	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
vierzigjährigen	-	vierzigjährig	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Regierungsjubiläums	-	Regierungsjubiläum	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
Vereinsmitteln	-	Vereinsmittel	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
größeren	-	groß	ADJA	ADJA.Comp.Acc.Sg.Masc	no	-	-	-	-	-
Betrag	-	Betrag	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
für	-	für	APPR	APPR.Acc	no	-	-	-	-	-
Geldspenden	-	geldspend	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Besuche	-	Besuch	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Ausstellung	-	Ausstellung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
selbst	-	selbst	ADV	ADV	no	-	-	-	-	-
widmen	-	widmen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
—	-	—	NN	N.Reg.Acc.Sg.Neut	yes	-	-	-	-	-
Schließlich	-	schließlich	ADV	ADV	no	-	frame.4	-	-	-
machen	-	machen	VVFIN	VFIN.Full.1.Pl.Pres.Ind	no	-	frame.4	-	intexpr.4	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	frame.4	speaker.4	-	-
noch	-	noch	ADV	ADV	no	-	frame.4	-	-	-
darauf	-	darauf	PAV	PROADV.Dem	no	-	frame.4	-	-	-
aufmerksam	-	aufmerksam	ADJD	ADJD.Pos	no	-	frame.4	-	intexpr.4	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.speech writing.4.prag	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	indirect.speech writing.4.prag	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
hiesige	-	hiesig	ADJA	ADJA.Pos.Nom.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
Excursionscomité	-	Excursionscomité	NN	N.Reg.Nom.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
wegen	-	wegen	APPR	APPR.Gen	no	indirect.speech writing.4.prag	-	-	-	-
Beschaffung	-	Beschaffung	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
von	-	von	APPR	APPR.Dat	no	indirect.speech writing.4.prag	-	-	-	-
billigen	-	billig	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.speech writing.4.prag	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.speech writing.4.prag	-	-	-	-
bequem	-	bequem	ADJD	ADJD.Pos	no	indirect.speech writing.4.prag	-	-	-	-
gelegenen	-	gelegen	ADJA	ADJA.Pos.Dat.Pl.Neut	no	indirect.speech writing.4.prag	-	-	-	-
Quartieren	-	quartieren	NN	N.Reg.Dat.Pl.Neut	no	indirect.speech writing.4.prag	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	indirect.speech writing.4.prag	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
von	-	von	APPR	APPR.Dat	no	indirect.speech writing.4.prag	-	-	-	-
Seite	-	Seite	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
Redaction	-	Redaction	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
„	-	„	ADJA	ADJA.Pos.Gen.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
Deutschen	-	deutsch	ADJA	ADJA.Pos.Gen.Sg.Fem	yes	indirect.speech writing.4.prag	-	-	-	-
Gewerbezeitung	-	Gewerbezeitung	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.speech writing.4.prag	-	-	-	-
Wien	-	Wien	NE	N.Name.Dat.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
(	-	--	$(	SYM.Paren.Left	yes	indirect.speech writing.4.prag	-	-	-	-
IX	-	IX	CARD	CARD	yes	indirect.speech writing.4.prag	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.speech writing.4.prag	-	-	-	-
Kolingasse	-	Kolingasse	NN	N.Reg.Nom.Sg.Fem	yes	indirect.speech writing.4.prag	-	-	-	-
1	-	1	CARD	CARD	no	indirect.speech writing.4.prag	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	indirect.speech writing.4.prag	-	-	-	-
ins	-	in	APPRART	APPRART.Acc.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
Leben	-	Leben	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
gerufenen	-	gerufen	ADJA	ADJA.Pos.Gen.Pl.Fem	no	indirect.speech writing.4.prag	-	-	-	-
Actionscomité	-	Actionscomité	NN	N.Reg.Gen.Pl.Fem	no	indirect.speech writing.4.prag	-	-	-	-
ins	-	in	APPRART	APPRART.Acc.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
Einvernehmen	-	Einvernehmen	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
setzen	-	setzen	VVINF	VINF.Full.-	no	indirect.speech writing.4.prag	-	-	-	-
möge	-	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	indirect.speech writing.4.prag	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech writing.4.prag	-	-	-	-
welches	-	welcher	PWAT	PRO.Inter.Attr.-.Nom.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
Comité	-	Comité	NN	N.Reg.Nom.Sg.Neut	no	indirect.speech writing.4.prag	-	-	-	-
überhaupt	-	überhaupt	ADV	ADV	no	indirect.speech writing.4.prag	-	-	-	-
alle	-	alle	PIS	PRO.Indef.Subst.-.Acc.Pl.*	no	indirect.speech writing.4.prag	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	indirect.speech writing.4.prag	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
Ausstellung	-	Ausstellung	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech writing.4.prag	-	-	-	-
Bezug	-	Bezug	NN	N.Reg.Nom.Sg.Masc	no	indirect.speech writing.4.prag	-	-	-	-
habenden	-	habend	ADJA	ADJA.Pos.Acc.Pl.Masc	no	indirect.speech writing.4.prag	-	-	-	-
Schritte	-	Schritt	NN	N.Reg.Acc.Pl.Masc	no	indirect.speech writing.4.prag	-	-	-	-
unentgeltlich	-	unentgeltlich	ADJD	ADJD.Pos	no	indirect.speech writing.4.prag	-	-	-	-
besorgt	-	besorgen	VVPP	ADJD.Pos	no	indirect.speech writing.4.prag	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.speech writing.4.prag	-	-	-	-
(	-	--	$(	SYM.Paren.Left	yes	-	-	-	-	-
Maturitäts-Prüfungen	-	Maturitäts-Prüfung	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
An	-	an	APPR	APPR.An	yes	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
hiesigen	-	hiesig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
k	-	--	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
k	-	--	NE	ADJA.Pos.*.*.*	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Staatsoberrealschule	-	Staatsoberrealschule	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
finden	-	finden	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
mündlichen	-	mündlich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Maturitätsprüfungen	-	Maturitätsprüfung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
am	-	an	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
30.	-	30.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Juni	-	Juni	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
statt	-	statt	PTKVZ	PART.Verb	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	yes	-	-	-	-	-
Zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
Einführung	-	Einführung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
electrischen	-	electrisch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Beleuchtung	-	Beleuchtung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Olmützer	-	Olmützer	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Stadttheater	-	Stadttheater	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
Wie	-	Wie	KOUS	PROADV.Inter	yes	-	frame.13	-	-	-
schon	-	schon	ADV	ADV	no	-	frame.13	-	-	-
