tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
—	-	—	ADJD	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wer	-	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.*	no	-	frame.4	speaker.4	-	-
erfahren	-	erfahren	VVINF	VINF.Full.-	no	-	frame.4	-	intexpr.4	-
will	-	wollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	frame.4	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
wozu	-	wozu	PWAV	PROADV.Inter	no	indirect.thought.4.nonfact	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	indirect.thought.4.nonfact	-	-	-	-
überhaupt	-	überhaupt	ADV	ADV	no	indirect.thought.4.nonfact	-	-	-	-
Juristen	-	Jurist	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.4.nonfact	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.4.nonfact	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	indirect.thought.4.nonfact	-	-	-	-
so	-	so	ADV	ADV	no	indirect.thought.4.nonfact	-	-	-	-
künstliches	-	künstlich	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.4.nonfact	-	-	-	-
Rechtssystem	-	Rechtssystem	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.4.nonfact	-	-	-	-
geben	-	geben	VVINF	VINF.Full.-	no	indirect.thought.4.nonfact	-	-	-	-
müsse	-	müssen	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	indirect.thought.4.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.4.nonfact	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.4.nonfact	-	-	-	-
weshalb	-	weshalb	PWAV	PROADV.Inter	no	indirect.thought.4.nonfact	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	indirect.thought.4.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	indirect.thought.4.nonfact	-	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	indirect.thought.4.nonfact	-	-	-	-
Rechtshändel	-	Rechtshändel	NN	N.Reg.Acc.Pl.Neut	no	indirect.thought.4.nonfact	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	indirect.thought.4.nonfact	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
am	-	an	APPRART	APPRART.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
Einzelfall	-	Einzelfall	NN	N.Reg.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
einzusetzenden	-	einzusetzend	ADJA	ADJA.Pos.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
gesunden	-	gesund	ADJA	ADJA.Pos.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
Menschenverstande	-	Menschenverstand	NN	N.Reg.Dat.Sg.Masc	no	indirect.thought.4.nonfact	-	-	-	-
entscheiden	-	entscheiden	VVINF	VINF.Full.-	no	indirect.thought.4.nonfact	-	-	-	-
könne	-	können	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	indirect.thought.4.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PRELS	PRO.Dem.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
mag	-	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
diesem	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Neut	no	-	-	-	-	-
Buche	-	Buch	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
unterrichten	-	unterrichen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Auch	-	auch	ADV	ADV	yes	-	-	-	-	-
wer	-	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	no	-	-	speaker.8	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Wahl	-	Wahl	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
seines	-	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	-	-	-	-	-
Berufes	-	Beruf	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
schwankt	-	schwanken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
daraus	-	daraus	PAV	PROADV.Dem	no	-	-	-	-	-
Fingerzeige	-	Fingerzeige	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
entnehmen	-	entnehmen	VVINF	VINF.Full.-	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	frame.8	-	-	-
ermessen	-	ermessen	VVINF	VINF.Full.-	no	-	frame.8	-	intexpr.8	-
können	-	können	VMINF	VINF.Mod.-	no	-	frame.8	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
ob	-	ob	KOUS	CONJ.SubFin.-	no	indirect.thought.8	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.thought.8	-	-	-	-
wohl	-	wohl	ADV	ADV	no	indirect.thought.8	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	indirect.thought.8	-	-	-	-
Befriedigung	-	Befriedigung	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.8	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	indirect.thought.8	-	-	-	-
juristischen	-	juristisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	indirect.thought.8	-	-	-	-
Berufe	-	Beruf	NN	N.Reg.Dat.Sg.Masc	no	indirect.thought.8	-	-	-	-
finden	-	finden	VVINF	VINF.Full.-	no	indirect.thought.8	-	-	-	-
werde	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	no	indirect.thought.8	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.8	-	-	-	-
Wer	-	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	yes	-	-	speaker.11	-	-
endlich	-	endlich	ADV	ADV	no	-	-	-	-	-
angesichts	-	angesichts	APPR	APPR.Gen	no	-	-	-	-	-
vieler	-	vieler	PIAT	PRO.Indef.Attr.-.Gen.Pl.Fem	no	reported.speech.9	-	-	-	-
Klagen	-	Klage	NN	N.Reg.Gen.Pl.Fem	no	reported.speech.9	-	-	intexpr.9	-
über	-	über	APPR	APPR.über	no	reported.speech.9	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.9	-	-	-	-
Jurisprudenz	-	Jurisprudenz	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.9	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
angesichts	-	angesichts	APPR	APPR.Gen	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Mißachtung	-	Mißachtung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
ihr	-	ihr	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	-	-	-	-	-
manchmal	-	manchmal	ADV	ADV	no	-	-	-	-	-
zu	-	zu	APPR	ADV	no	-	-	-	-	-
teil	-	teil	PTKVZ	PART.Verb	no	-	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
erkennen	-	erkennen	VVINF	VINF.Full.-	no	-	frame.11	-	intexpr.11	-
will	-	wollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	frame.11	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.11	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.11	-	-	-	-
doch	-	doch	ADV	ADV	no	indirect.thought.11	-	-	-	-
etwas	-	etwas	PIAT	PRO.Indef.Attr.-.*.*.*	no	indirect.thought.11	-	-	-	-
hohes	-	hoch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.11	-	-	-	-
erhabnes	-	erhabn	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.11	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.thought.11	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	indirect.thought.11	-	-	-	-
Wissenschaft	-	Wissenschaft	NN	N.Reg.Dat.Sg.Fem	no	indirect.thought.11	-	-	-	-
steckt	-	stecken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	indirect.thought.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.11	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.11	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.11	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	indirect.thought.11	-	-	-	-
noch	-	noch	ADV	ADV	no	indirect.thought.11	-	-	-	-
Männer	-	Mann	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.11	-	-	-	-
giebt	-	gieben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	indirect.thought.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.11	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	indirect.thought.11	-	-	-	-
daraus	-	daraus	PAV	PROADV.Dem	no	indirect.thought.11	-	-	-	-
etwas	-	etwas	ADV	PRO.Indef.Attr.-.*.*.*	no	indirect.thought.11	-	-	-	-
gutes	-	gut	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.11	-	-	-	-
dem	-	der	ART	PRO.Rel.Subst.-.Dat.Sg.Masc	no	indirect.thought.11	-	-	-	-
Leben	-	Leben	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.11	-	-	-	-
dienliches	-	dienlich	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.11	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.thought.11	-	-	-	-
machen	-	machen	VVINF	VINF.Full.-	no	indirect.thought.11	-	-	-	-
wissen	-	wissen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	indirect.thought.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
tröste	-	trösen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
an	-	an	APPR	APPR.An	no	-	-	-	-	-
diesem	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Neut	no	-	-	-	-	-
Buche	-	Buch	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	reported.writing.14	-	-	-	-
Kritik	-	Kritik	NN	N.Reg.Nom.Sg.Fem	no	reported.writing.14	-	-	-	-
in	-	in	APPR	APPR.In	no	reported.writing.14	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	reported.writing.14	-	-	-	-
Fachzeitschriften	-	Fachzeitschrift	NN	N.Reg.Dat.Pl.Fem	no	reported.writing.14	-	speaker.14	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Teil	-	Teil	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Werke	-	Werk	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
gerecht	-	gerecht	VVPP	ADJD.Pos	no	-	-	-	-	-
geworden	-	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Stölzel	-	Stölzel	NE	N.Name.Nom.Sg.Masc	yes	-	frame.15	speaker.15	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	frame.15	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	frame.15	-	-	-
Buch	-	Buch	NN	N.Reg.Acc.Sg.Neut	no	-	frame.15	-	-	-
gewidmet	-	widmen	VVPP	ADJD.Pos	no	-	frame.15	-	intexpr.15	-
„unsern	-	„unsern	NN	N.Reg.Acc.Pl.Fem	no	direct.writing.15	-	-	-	-
jungen	-	jung	ADJA	ADJA.Pos.Gen.Pl.Masc	no	direct.writing.15	-	-	-	-
Juristen	-	Jurist	NN	N.Reg.Gen.Pl.Masc	no	direct.writing.15	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.writing.15	-	-	-	-
ihren	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	no	direct.writing.15	-	-	-	-
Beratern"	-	Beratern"	NN	N.Reg.Dat.Pl.Neut	no	direct.writing.15	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
scheint	-	scheinen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
aber	-	aber	ADV	ADV	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
ob	-	ob	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Beratern	-	Berater	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
namentlich	-	namentlich	ADJD	ADV	no	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Universitätslehrern	-	Universitätslehrer	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
Ideen	-	Idee	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
allgemein	-	allgemein	ADJD	ADJD.Pos	no	-	-	-	-	-
Anklang	-	Anklang	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
fänden	-	finden	VVFIN	VFIN.Full.3.Pl.Past.Subj	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Pl.Fem	yes	-	-	-	-	-
Fragen	-	Frage	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
um	-	um	APPR	APPR.Acc	no	-	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Acc.Pl.Fem	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
dabei	-	dabei	PAV	PROADV.Dem	no	-	-	-	-	-
handelt	-	handeln	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
werden	-	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	-	-	-	-	-
anch	-	anch	NN	ADJD.Pos	no	-	-	-	-	-
weitere	-	weit	ADJA	ADJA.Comp.Nom.Pl.Masc	no	-	-	-	-	-
Kreise	-	Kreis	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
interessiren	-	interessir	NN	VINF.Full.-	no	-	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
wichtiger	-	wichtig	ADJD	ADJD.Comp	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Nom.Sg.Fem	no	-	-	-	-	-
Gesetzesfabrikation	-	Gesetzesfabrikation	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
ja	-	ja	ADV	ADV	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	-	-	-	-	-
vernünftige	-	vernünftig	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Handhabung	-	Handhabung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Rechtspflege	-	Rechtspflege	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
diese	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
setzt	-	setzen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
wieder	-	wieder	ADV	ADV	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
verständige	-	verständig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
praktische	-	praktisch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Leben	-	Leben	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
gerichtete	-	gerichtet	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Vorbildung	-	Vorbildung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
unsrer	-	unsrer	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.*	no	-	-	-	-	-
Juristen	-	Jurist	NN	N.Reg.Gen.Pl.Masc	no	-	-	-	-	-
voraus	-	voraus	PTKVZ	PART.Verb	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Mit	-	mit	APPR	APPR.Dat	yes	indirect.thought.24.border=state	-	-	-	-
Richtern	-	Richter	NN	N.Reg.Dat.Pl.Masc	no	indirect.thought.24.border=state	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.24.border=state	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	indirect.thought.24.border=state	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.thought.24.border=state	-	-	-	-
Stölzelschem	-	Stölzelsch	ADJA	N.Name.Dat.Sg.Neut	no	indirect.thought.24.border=state	-	-	-	-
Geiste	-	Geist	NN	N.Reg.Dat.Sg.Masc	no	indirect.thought.24.border=state	-	-	-	-
vorgebildet	-	vorgebilden	VVPP	VPP.Full.Psp	no	indirect.thought.24.border=state	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	indirect.thought.24.border=state	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.24.border=state	-	-	-	-
könnte	-	können	VMFIN	VFIN.Mod.3.Sg.Past.Subj	no	indirect.thought.24.border=state	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	indirect.thought.24.border=state	-	-	-	-
—	-	—	NN	N.Name.Dat.Sg.*	no	-	frame.24	-	-	-
glaube	-	glauben	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	-	frame.24	-	intexpr.24	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	-	frame.24	speaker.24	-	-
—	-	—	ADJD	CARD	no	-	frame.24	-	-	-
unter	-	unter	APPR	APPR.Unter	no	indirect.thought.24.border=state	-	-	-	-
jeder	-	jeder	PIAT	PRO.Indef.Attr.-.Dat.Sg.Fem	no	indirect.thought.24.border=state	-	-	-	-
Rechtsordnung	-	Rechtsordnung	NN	N.Reg.Dat.Sg.Fem	no	indirect.thought.24.border=state	-	-	-	-
auskommen	-	auskommen	VVINF	VINF.Full.-	no	indirect.thought.24.border=state	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.24.border=state	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	indirect.thought.24.border=state	-	-	-	-
wohl	-	wohl	ADV	ADV	no	indirect.thought.24.border=state	-	-	-	-
fühlen	-	fühlen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	indirect.thought.24.border=state	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.24.border=state	-	-	-	-
In	-	in	APPR	APPR.In	yes	reported.speech.52	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	reported.speech.52	-	-	-	-
Vorlesungen	-	Vorlesung	NN	N.Reg.Dat.Pl.Fem	no	reported.speech.52	-	-	intexpr.52	-
Stölzels	-	Stölzel	NN	N.Name.Gen.Sg.*	no	reported.speech.52	-	speaker.52	-	-
wurden	-	werden	VAFIN	VFIN.Aux.3.Pl.Past.Ind	no	reported.speech.52	-	-	-	-
einfache	-	einfach	ADJA	ADJA.Pos.Nom.Pl.Masc	no	reported.speech.52	-	-	-	-
Rechtsfälle	-	Rechtsfall	NN	N.Reg.Nom.Pl.Masc	no	reported.speech.52	-	-	-	-
unter	-	unter	APPR	APPR.Unter	no	reported.speech.52	-	-	-	-
ausführlicher	-	ausführlich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.speech.52	-	-	-	-
Erörterung	-	Erörterung	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.52	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.52	-	-	-	-
prozessualen	-	prozessual	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.speech.52	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.speech.52	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	reported.speech.52	-	-	-	-
materiell	-	materiell	ADJD	ADJD.Pos	no	reported.speech.52	-	-	-	-
rechtlichen	-	rechtlich	ADJA	ADJA.Pos.Gen.Pl.Masc	no	reported.speech.52	-	-	-	-
Sätze	-	Satz	NN	N.Reg.Gen.Pl.Masc	no	reported.speech.52	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.speech.52	-	-	-	-
unter	-	unter	APPR	APPR.Unter	no	reported.speech.52	-	-	-	-
