tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
dieselbe	dieselbe	derselbe	PDAT	ADJA.Pos.Acc.Sg.Fem	no	reported.speech.2	-	-	-	-
anzunehmen	anzunehmen	annehmen	VVIZU	VINF.Full.zu	no	reported.speech.2	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.3	-	-	-	-
werde	werde	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	no	indirect.speech.3	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.3	-	intexpr.3	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.3	speaker.3	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	indirect.speech.3	-	-	-	-
ganze	ganze	ganz	ADJA	ADJA.Pos.Acc.Sg.Fem	yes	indirect.speech.3	-	-	-	-
Kraft	Kraft	Kraft	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech.3	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Neut	yes	indirect.speech.3	-	-	-	-
Amte	Amte	Amt	NN	N.Reg.Dat.Sg.Neut	no	indirect.speech.3	-	-	-	-
zur	zur	zu	APPRART	APPRART.Dat.Sg.Fem	no	indirect.speech.3	-	-	-	-
Verfügung	Verfügung	Verfügung	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.3	-	-	-	-
stellen	stellen	stellen	VVINF	VINF.Full.-	no	indirect.speech.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
seinen	seinen	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
Freund	Freund	Freund	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
Collegen	Kollegen	Kollege	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
Strobach	Strobach	Strobach	NE	N.Name.Nom.Sg.Masc	yes	indirect.speech.3	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	indirect.speech.3	-	-	-	-
Kraft	Kraft	Kraft	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.3	-	-	-	-
unterstützen	unterstützen	unterstützen	VVINF	VINF.Full.-	no	indirect.speech.3	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	indirect.speech.3	-	-	-	-
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	-	frame.4	speaker.4	-	-
sagt	sagt	sagen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.4	-	intexpr.4	-
weiter	weiter	weiter	ADV	ADV	no	-	frame.4	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.4	-	-	-
indem	indem	indem	KOUS	CONJ.SubFin.-	no	-	frame.4	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.4	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	frame.4	-	-	-
einen	einen	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	frame.4	-	-	-
Passus	Passus	Passus	NN	N.Reg.Acc.Sg.Masc	no	-	frame.4	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	-	frame.4	-	-	-
gestrigen	gestrigen	gestrig	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	frame.4	-	-	-
Rede	Rede	Rede	NN	N.Reg.Gen.Sg.Fem	no	-	frame.4	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	-	frame.4	-	-	-
Abg.	Abg.	Abg.	ADJA	N.Reg.Gen.Sg.Fem	no	-	frame.4	-	-	-
Dr.	Dr.	Dr.	NN	N.Reg.Nom.Sg.Masc	no	-	frame.4	-	-	-
Sueß	Sueß	Sueß	NE	N.Name.Nom.Sg.Masc	yes	-	frame.4	-	-	-
anspielt	anspielt	anspielen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	-	frame.4	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.4	-	-	-
„	&quot;	&quot;	$(	CARD	yes	direct.speech.4	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.4	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
eine	eine	ein	ART	ART.Indef.Nom.Sg.Fem	no	direct.speech.4	-	-	-	-
tiefe	tiefe	tief	ADJA	ADJA.Pos.Nom.Sg.Fem	no	direct.speech.4	-	-	-	-
Kränkung	Kränkung	Kränkung	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.4	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
welche	welche	welcher	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	direct.speech.4	-	-	-	-
unser	unser	unser	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
Bürgermeister	Bürgermeister	Bürgermeister	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
gestern	gestern	gestern	ADV	ADV	no	direct.speech.4	-	-	-	-
erfahren	erfahren	erfahren	VVINF	VINF.Full.-	no	direct.speech.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
welche	welche	welcher	PWS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	direct.speech.4|reported.speech.22	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.4|reported.speech.22	-	speaker.22	-	-
zurückweisen	zurückweisen	zurückweisen	VVINF	VINF.Full.-	no	direct.speech.4|reported.speech.22	-	-	intexpr.22	-
muß	muß	müssen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	direct.speech.4|reported.speech.22	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.4	frame.5	speaker.5	-	-
erkläre	erkläre	erklär	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.4	frame.5	-	intexpr.5	-
hiemit	hiermit	hiermit	PAV	PROADV.Dem	no	direct.speech.4	frame.5	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	frame.5	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	direct.speech.4|indirect.speech.5	-	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.4|indirect.speech.5	-	-	-	-
unseren	unseren	unser	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
Bürgermeister	Bürgermeister	Bürgermeister	NN	N.Reg.Acc.Sg.Masc	yes	direct.speech.4|indirect.speech.5	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.4|indirect.speech.5	-	-	-	-
zum	zum	zu	APPRART	APPRART.Dat.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
Strohmann	Strohmann	Strohmann	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.speech.5	-	-	-	-
sondern	sondern	sondern	KON	CONJ.Coord.-	no	direct.speech.4|indirect.speech.5	-	-	-	-
zum	zum	zu	APPRART	APPRART.Dat.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
Bürgermeister	Bürgermeister	Bürgermeister	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.speech.5	-	-	-	-
dem	dem	der	PRELS	PRO.Rel.Subst.-.Dat.Sg.Masc	no	direct.speech.4|indirect.speech.5	-	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.4|indirect.speech.5	-	-	-	-
Ehrfurcht	Ehrfurcht	Ehrfurcht	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.4|indirect.speech.5	-	-	-	-
entgegenbringen	entgegenbringen	entgegenbringen	VVINF	VFIN.Full.1.Pl.Pres.Ind	no	direct.speech.4|indirect.speech.5	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.speech.5	-	-	-	-
gewählt	gewählt	wählen	VVPP	VPP.Full.Psp	no	direct.speech.4|indirect.speech.5	-	-	-	-
haben	haben	haben	VAINF	VINF.Haben.-	no	direct.speech.4|indirect.speech.5	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.4|indirect.speech.5	-	-	-	-
Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	direct.speech.4	-	speaker.7	-	-
habe	habe	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Neut	no	direct.speech.4	-	-	-	-
Programm	Programm	Programm	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.4	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	direct.speech.4	-	-	-	-
neuen	neuen	neu	ADJA	ADJA.Pos.Gen.Sg.Masc	no	direct.speech.4	-	-	-	-
Bürgermeisters	Bürgermeisters	Bürgermeister	NN	N.Reg.Gen.Sg.Masc	no	direct.speech.4	-	-	-	-
nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	direct.speech.4	-	-	-	-
hinzuzufügen	hinzuzufügen	hinzufügen	VVIZU	VINF.Full.zu	no	direct.speech.4	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
sondern	sondern	sondern	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
bin	bin	sein	VAFIN	VFIN.Sein.1.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.4	-	-	-	-
demselben	demselben	derselbe	PDAT	PRO.Dem.Attr.-.Dat.Sg.Masc	no	direct.speech.4	-	-	-	-
einverstanden	einverstanden	einverstanden	ADJD	ADJD.Pos	no	direct.speech.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
hoffe	hoffe	hoffen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.4	frame.7	-	intexpr.7	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	frame.7	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	direct.speech.4|indirect.thought.7	-	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.4|indirect.thought.7	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	direct.speech.4|indirect.thought.7	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.thought.7	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.4|indirect.thought.7	-	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.4|indirect.thought.7	-	-	-	-
zusammenwirken	zusammenwirken	zusammenwirken	VVINF	VFIN.Full.1.Pl.Pres.Ind	yes	direct.speech.4|indirect.thought.7	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.thought.7	-	-	-	-
verwirklichen	verwirklichen	verwirklichen	VVINF	VINF.Full.-	yes	direct.speech.4|indirect.thought.7	-	-	-	-
werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	direct.speech.4|indirect.thought.7	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.4|indirect.thought.7	-	-	-	-
Wir	Wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	yes	direct.speech.4	-	-	-	-
werden	werden	werden	VAFIN	VFIN.Aux.1.Pl.Pres.Ind	no	direct.speech.4	-	-	-	-
uns	uns	uns	PPER	PRO.Refl.Subst.1.Acc.Pl.*	no	direct.speech.4	-	-	-	-
bemühen	bemühen	bemühen	VVFIN	VINF.Full.-	no	direct.speech.4	-	-	-	-
speciell	speziell	speziell	ADJD	ADJD.Pos	no	direct.speech.4	-	-	-	-
die	die	der	ART	ART.Def.Acc.Pl.Fem	no	direct.speech.4	-	-	-	-
Finanzen	Finanzen	Finanz	NN	N.Reg.Acc.Pl.Fem	yes	direct.speech.4	-	-	-	-
Wiens	Wiens	Wien	NE	N.Name.Gen.Sg.Neut	no	direct.speech.4	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	yes	direct.speech.4	-	-	-	-
unterstützen	unterstützen	unterstützen	VVINF	VINF.Full.-	no	direct.speech.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4	-	-	-	-
anderer	anderer	anderer	ADJA	PRO.Indef.Subst.-.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
Stelle	Stelle	Stelle	NN	VFIN.Full.3.Sg.Pres.Subj	no	direct.speech.4	-	-	-	-
uns	uns	uns	PPER	PRO.Pers.Subst.1.Acc.Pl.*	no	direct.speech.4	-	-	-	-
dafür	dafür	dafür	PAV	PROADV.Dem	no	direct.speech.4	-	-	-	-
einsetzen	einsetzen	einsetzen	VVINF	VINF.Full.-	no	direct.speech.4	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.4	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.4	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
wie	wie	wie	PWAV	PROADV.Inter	no	direct.speech.4|reported.speech.8	-	-	-	-
manche	manche	mancher	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	direct.speech.4|reported.speech.8	-	-	-	-
Andere	Andere	anderer	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	direct.speech.4|reported.speech.8	-	speaker.8	-	-
gethan	getan	tun	VVPP	VPP.Full.Psp	no	direct.speech.4|reported.speech.8	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	direct.speech.4|reported.speech.8	-	-	-	-
die	die	der	ART	PRO.Dem.Subst.-.Acc.Pl.*	no	direct.speech.4|reported.speech.8	-	-	-	-
hier	hier	hier	ADV	ADV	no	direct.speech.4|reported.speech.8	-	-	-	-
im	im	in	APPRART	APPRART.Dat.Sg.Neut	no	direct.speech.4|reported.speech.8	-	-	-	-
Gemeinderathe	Gemeinderate	Gemeinderat	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.4|reported.speech.8	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	direct.speech.4|reported.speech.8	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.4|reported.speech.8	-	-	-	-
hier	hier	hier	ADV	ADV	no	direct.speech.4|reported.speech.8	-	-	-	-
so	so	so	ADV	ADV	no	direct.speech.4|reported.speech.8	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.4|reported.speech.8	-	-	-	-
an	an	an	APPR	APPR.An	no	direct.speech.4|reported.speech.8	-	-	-	-
anderer	anderer	anderer	ADJA	ADJA.Pos.Dat.Sg.Fem	no	direct.speech.4|reported.speech.8	-	-	-	-
Stelle	Stelle	Stelle	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.4|reported.speech.8	-	-	-	-
anders	anders	anders	ADV	ADV	no	direct.speech.4|reported.speech.8	-	-	-	-
geredet	geredet	reden	VVPP	VPP.Full.Psp	no	direct.speech.4|reported.speech.8	-	-	intexpr.8	-
haben	haben	haben	VAINF	VINF.Haben.-	no	direct.speech.4|reported.speech.8	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.4|reported.speech.8	-	-	-	-
(	(	--	$(	SYM.Paren.Left	yes	-	-	-	-	-
Beifall	Beifall	Beifall	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
bei	bei	bei	APPR	APPR.Dat	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Antisemiten	Antisemiten	Antisemit	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
—	--	-	$(	N.Name.Nom.Sg.*	yes	-	-	-	-	-
Bei	Bei	bei	APPR	APPR.Dat	no	-	frame.9	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.*	no	-	frame.9	-	-	-
Liberalen	Liberalen	liberale	NN	N.Reg.Dat.Pl.*	no	-	frame.9	speaker.9_11	-	-
Rufe	Rufe	Rufe	NN	VFIN.Full.3.Sg.Pres.Subj	no	-	frame.9	-	intexpr.9	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.9	-	-	-
Wer	Wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	yes	direct.speech.9	-	-	-	-
?	?	--	$.	SYM.Pun.Sent	no	direct.speech.9	-	-	-	-
)	)	--	$(	SYM.Paren.Right	yes	-	-	-	-	-
Dr.	Dr.	Dr.	NN	N.Reg.Nom.Sg.Masc	no	-	frame.10	speaker.10	-	-
Lueger	Lüger	Lüger	NN	N.Name.Nom.Sg.Masc	yes	-	frame.10	speaker.10	-	-
fortfahrend	fortfahrend	fortfahrend	VVPP	ADJD.Pos	yes	-	frame.10	-	intexpr.10	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.10	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
die	die	der	ART	ART.Def.Nom.Sg.Fem	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
Frage	Frage	Frage	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.10|reported.speech.11.nonfact	-	-	intexpr.11	-
an	an	an	APPR	APPR.An	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
mich	mich	mich	PPER	PRO.Pers.Subst.1.Acc.Sg.*	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
gerichtet	gerichtet	richten	VVPP	VPP.Full.Psp	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
Wer	Wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
?	?	--	$.	SYM.Pun.Sent	no	direct.speech.10|reported.speech.11.nonfact	-	-	-	-
Der	Der	der	ART	ART.Def.Nom.Sg.Masc	yes	direct.speech.10	-	-	-	-
Fragesteller	Fragesteller	Fragesteller	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.10	-	-	-	-
möge	möge	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	direct.speech.10	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.10	-	-	-	-
nur	nur	nur	ADV	ADV	no	direct.speech.10	-	-	-	-
im	im	in	APPRART	APPRART.Dat.Sg.Neut	no	direct.speech.10	-	-	-	-
Reichsrathsprotocolle	Reichsrathsprotocolle	Reichsrathsprotocolle	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.10	-	-	-	-
herauslesen	herauslesen	herauslesen	VVINF	VINF.Full.-	no	direct.speech.10	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.speech.10	-	-	-	-
(	(	--	$(	SYM.Paren.Left	yes	-	-	-	-	-
Gelächter	Gelächter	Gelächter	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
links	links	links	ADV	ADV	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
)	)	--	$(	SYM.Paren.Right	no	-	-	-	-	-
Weiters	Weiters	Weiter	ADV	N.Reg.Gen.Sg.Masc	yes	-	frame.12	-	-	-
erklärt	erklärt	erklären	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.12	-	intexpr.12	-
